"","study_ID","CompOC_DEATH_PLAYER_ENEMY_PLAYER","CompOC_HIT_COMPANION_COMPANION_ENEMY","CompOC_HIT_PLAYER_PLAYER_ENEMY","CompOC_HIT_KILL_COMPANION_COMPANION_ENEMY","CompOC_HIT_KILL_PLAYER_PLAYER_ENEMY","CompOC_MISS_PLAYER_PLAYER_ENEMY","CompOC_SEC_ATTACK_COMPANION_COMPANION_ENEMY","CompOF_BUFF_COMPANION_PLAYER_ENEMY","CompOF_BUFF_PLAYER_COMPANION_ENEMY","CompOF_BUFF_PLAYER_PLAYER_ENEMY","CompOF_HIT_COMPANION_COMPANION_ENEMY","CompOF_HIT_PLAYER_PLAYER_ENEMY","CompOF_HIT_KILL_COMPANION_COMPANION_ENEMY","CompOF_HIT_KILL_PLAYER_PLAYER_ENEMY","CompOF_MISS_PLAYER_PLAYER_ENEMY","CompOF_NERF_COMPANION_PLAYER_ENEMY","CompOF_NERF_PLAYER_COMPANION_ENEMY","CompOF_NERF_PLAYER_PLAYER_ENEMY","CompOF_SEC_ATTACK_COMPANION_COMPANION_ENEMY","CompSC_BUFF_COMPANION_COMPANION_ENEMY","CompSC_BUFF_COMPANION_PLAYER_ENEMY","CompSC_HIT_COMPANION_COMPANION_ENEMY","CompSC_HIT_PLAYER_PLAYER_ENEMY","CompSC_HIT_KILL_COMPANION_COMPANION_ENEMY","CompSC_HIT_KILL_PLAYER_PLAYER_ENEMY","CompSC_MISS_PLAYER_PLAYER_ENEMY","CompSC_SEC_ATTACK_COMPANION_COMPANION_ENEMY","CompSF_BUFF_COMPANION_PLAYER_ENEMY","CompSF_HIT_COMPANION_COMPANION_ENEMY","CompSF_HIT_PLAYER_PLAYER_ENEMY","CompSF_HIT_KILL_COMPANION_COMPANION_ENEMY","CompSF_HIT_KILL_PLAYER_PLAYER_ENEMY","CompSF_MISS_PLAYER_PLAYER_ENEMY","CompSF_NERF_COMPANION_COMPANION_ENEMY","CompSF_SEC_ATTACK_COMPANION_COMPANION_ENEMY","CompOC_FINAL","CompOF_FINAL","CompSC_FINAL","CompSF_FINAL","PLAYER_ACCURACY_CompOC","PLAYER_ACCURACY_CompOF","PLAYER_ACCURACY_CompSC","PLAYER_ACCURACY_CompSF","Carimbo.de.data.hora","Sex","Age","Occupation","How.often.do.you.play.video.games.","Do.you.enjoy.games.that.offer.companions.to.aid.your.journeys.","X.I.empathized.with.the.other.s..","X.My.actions.depended.on.the.other.actions.","X.The.other.s.actions.were.dependent.on.my.actions.","X.I.felt.connected.to.the.other.","X.The.other.paid.close.attention.to.me.","X.I.paid.close.attention.to.the.other.","X.I.felt.jealous.about.the.other.","X.I.found.it.enjoyable.to.be.with.the.other.","X..When.I.was.happy..the.other.was.happy.","X..When.the.other.was.happy..I.was.happy.","X.I.influenced.the.mood.of.the.other.","X.I.was.influenced.by.the.other.moods.","X.I.admired.the.other.","X.What.the.other.did.affected.what.I.did.","X.What.I.did.affected.what.the.other.did.","X.I.felt.revengeful.","X.I.felt.schadenfreude..malicious.delight..","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Nerf.his.enemies.","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Buff.his.enemies.","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Nerf.your.enemies.","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Buff.your.enemies.","X.I.rate.my.experience.playing.side.by.side.with.this.companions.as.","X.I.empathized.with.the.other.s...1","X.My.actions.depended.on.the.other.actions..1","X.The.other.s.actions.were.dependent.on.my.actions..1","X.I.felt.connected.to.the.other..1","X.The.other.paid.close.attention.to.me..1","X.I.paid.close.attention.to.the.other..1","X.I.felt.jealous.about.the.other..1","X.I.found.it.enjoyable.to.be.with.the.other..1","X..When.I.was.happy..the.other.was.happy..1","X..When.the.other.was.happy..I.was.happy..1","X.I.influenced.the.mood.of.the.other..1","X.I.was.influenced.by.the.other.moods..1","X.I.admired.the.other..1","X.What.the.other.did.affected.what.I.did..1","X.What.I.did.affected.what.the.other.did..1","X.I.felt.revengeful..1","X.I.felt.schadenfreude..malicious.delight...1","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Nerf.his.enemies..1","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Buff.his.enemies..1","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Nerf.your.enemies..1","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Buff.your.enemies..1","X.I.rate.my.experience.playing.side.by.side.with.this.companions.as..1","X.I.empathized.with.the.other.s...2","X.My.actions.depended.on.the.other.actions..2","X.The.other.s.actions.were.dependent.on.my.actions..2","X.I.felt.connected.to.the.other..2","X.The.other.paid.close.attention.to.me..2","X.I.paid.close.attention.to.the.other..2","X.I.felt.jealous.about.the.other..2","X.I.found.it.enjoyable.to.be.with.the.other..2","X..When.I.was.happy..the.other.was.happy..2","X..When.the.other.was.happy..I.was.happy..2","X.I.influenced.the.mood.of.the.other..2","X.I.was.influenced.by.the.other.moods..2","X.I.admired.the.other..2","X.What.the.other.did.affected.what.I.did..2","X.What.I.did.affected.what.the.other.did..2","X.I.felt.revengeful..2","X.I.felt.schadenfreude..malicious.delight...2","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Nerf.his.enemies..2","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Buff.his.enemies..2","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Nerf.your.enemies..2","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Buff.your.enemies..2","X.I.rate.my.experience.playing.side.by.side.with.this.companions.as..2","X.I.empathized.with.the.other.s...3","X.My.actions.depended.on.the.other.actions..3","X.The.other.s.actions.were.dependent.on.my.actions..3","X.I.felt.connected.to.the.other..3","X.The.other.paid.close.attention.to.me..3","X.I.paid.close.attention.to.the.other..3","X.I.felt.jealous.about.the.other..3","X.I.found.it.enjoyable.to.be.with.the.other..3","X..When.I.was.happy..the.other.was.happy..3","X..When.the.other.was.happy..I.was.happy..3","X.I.influenced.the.mood.of.the.other..3","X.I.was.influenced.by.the.other.moods..3","X.I.admired.the.other..3","X.What.the.other.did.affected.what.I.did..3","X.What.I.did.affected.what.the.other.did..3","X.I.felt.revengeful..3","X.I.felt.schadenfreude..malicious.delight...3","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Nerf.his.enemies..3","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Buff.his.enemies..3","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Nerf.your.enemies..3","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Buff.your.enemies..3","X.I.rate.my.experience.playing.side.by.side.with.this.companions.as..3","X.I.enjoyed.doing.this.activity.very.much..","X.This.activity.was.fun.to.do..","X.I.thought.this.was.a.boring.activity..","X.This.activity.did.not.hold.my.attention.at.all..","X.I.would.describe.this.activity.as.very.interesting..","X.I.thought.this.activity.was.quite.enjoyable..","X..While.I.was.doing.this.activity..I.was.thinking.about.how.much.I.enjoyed.it..","Regading.utility..rate.the.following.effects.throughout.the.experiment..Buff.my.enemies.","Regading.utility..rate.the.following.effects.throughout.the.experiment..Nerf.my.enemies.","Regading.utility..rate.the.following.effects.throughout.the.experiment..Buff.my.companion.s.enemies.","Regading.utility..rate.the.following.effects.throughout.the.experiment..Nerf.my.companion.s.enemies.","Identify.each.companion.regarding.their.interaction.model.s.quadrant...A.","Identify.each.companion.regarding.their.interaction.model.s.quadrant...B.","Identify.each.companion.regarding.their.interaction.model.s.quadrant...C.","Identify.each.companion.regarding.their.interaction.model.s.quadrant...D.","X.I.see.myself.as.a.","Please.tell.us.the.companion.you.will.play.now","Please.tell.us.the.companion.you.will.play.now.1","Please.tell.us.the.companion.you.will.play.now.2","Please.tell.us.the.companion.you.will.play.now.3","Please.tell.us.the.companion.you.will.play.now.4"
"1",0,1,47,40,17,19,27,3,1,1,1,39,34,16,21,22,4,1,1,3,4,1,51,48,18,20,35,5,1,33,43,20,20,22,4,3,525,948,1224,1174,0.597014925373134,0.607142857142857,0.578313253012048,0.661538461538462,"7/27/2023 12:45","Masculine",1,"Student","I play video games occasionally when the opportunity presents itself.","I played/watched others play them enough to understand I do not appreciate them.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","3","3","3","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","4","4","4","4","4","4","4","4","4","4","4","3","3","3","3","Self Challenger","Others' Challenger","Other's Facilitator","Self Facilitator","Self Facilitator","A","B","C","D","I've played with all 4 (four) companions"
"2",1,1,47,40,17,19,27,3,1,NA,NA,39,34,16,21,22,4,NA,NA,3,4,1,51,48,18,20,35,5,1,33,43,20,20,22,4,3,525,948,1224,1174,0.597014925373134,0.607142857142857,0.578313253012048,0.661538461538462,"7/27/2023 12:47","Feminine",1,"Worker","I make some time in my schedule to play video games.","I am not familiar with these games and/or have no formed opinion on them.","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","4","4","4","4","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","3","3","3","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","7","7","7","7","7","7","7","5","5","5","5","Others' Challenger","Self Challenger","Other's Facilitator","Self Facilitator","Others' Facilitator","D","I've played with all 4 (four) companions","A","B","C"
