"study_ID","companion_Type","score","combo","event_Type","event_Actuator","event_Receiver","time_Seconds"
5,2,0,0,"HIT","PLAYER","PLAYER_ENEMY",6
5,2,0,0,"HIT","COMPANION","COMPANION_ENEMY",7
5,2,0,0,"HIT","PLAYER","PLAYER_ENEMY",7
5,2,0,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",7
5,2,0,1,"HIT","COMPANION","COMPANION_ENEMY",7
5,2,0,2,"HIT_KILL","COMPANION","COMPANION_ENEMY",8
5,2,0,2,"BUFF","COMPANION","PLAYER_ENEMY",8
5,2,0,2,"MISS","PLAYER","PLAYER_ENEMY",9
5,2,12,2,"HIT","PLAYER","PLAYER_ENEMY",9
5,2,12,2,"HIT","PLAYER","PLAYER_ENEMY",9
5,2,24,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",10
5,2,24,1,"HIT","COMPANION","COMPANION_ENEMY",11
5,2,24,1,"HIT","COMPANION","COMPANION_ENEMY",11
5,2,24,1,"MISS","COMPANION","COMPANION_ENEMY",12
5,2,34,1,"MISS","PLAYER","PLAYER_ENEMY",12
5,2,34,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",12
5,2,34,1,"MISS","COMPANION","COMPANION_ENEMY",12
5,2,34,1,"MISS","PLAYER","PLAYER_ENEMY",12
5,2,34,1,"BUFF","PLAYER","PLAYER_ENEMY",13
5,2,34,1,"MISS","COMPANION","COMPANION_ENEMY",13
5,2,40,1,"HIT","COMPANION","COMPANION_ENEMY",13
5,2,40,1,"HIT","PLAYER","PLAYER_ENEMY",14
5,2,40,1,"HIT","COMPANION","COMPANION_ENEMY",14
5,2,40,1,"MISS","PLAYER","PLAYER_ENEMY",14
5,2,40,1,"HIT","PLAYER","PLAYER_ENEMY",14
5,2,40,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",14
5,2,40,1,"HIT","PLAYER","PLAYER_ENEMY",15
5,2,40,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",15
5,2,40,2,"MISS","COMPANION","COMPANION_ENEMY",15
5,2,40,2,"MISS","PLAYER","PLAYER_ENEMY",15
5,2,52,2,"HIT","COMPANION","COMPANION_ENEMY",16
5,2,52,2,"HIT","PLAYER","PLAYER_ENEMY",16
5,2,52,2,"MISS","COMPANION","COMPANION_ENEMY",16
5,2,82,2,"HIT","COMPANION","COMPANION_ENEMY",17
5,2,82,2,"HIT","PLAYER","PLAYER_ENEMY",17
5,2,82,0,"MISS","PLAYER","PLAYER_ENEMY",17
5,2,82,0,"HIT","PLAYER","PLAYER_ENEMY",17
5,2,82,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",18
5,2,82,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",18
5,2,82,2,"BUFF","COMPANION","PLAYER_ENEMY",18
5,2,82,2,"HIT","PLAYER","PLAYER_ENEMY",19
5,2,114,2,"MISS","COMPANION","COMPANION_ENEMY",19
5,2,114,2,"HIT","PLAYER","PLAYER_ENEMY",19
5,2,114,0,"HIT","COMPANION","COMPANION_ENEMY",20
5,2,114,0,"HIT","PLAYER","PLAYER_ENEMY",20
5,2,114,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",20
5,2,114,1,"HIT","COMPANION","COMPANION_ENEMY",20
5,2,114,2,"HIT_KILL","COMPANION","COMPANION_ENEMY",21
5,2,144,2,"HIT","PLAYER","PLAYER_ENEMY",22
5,2,144,2,"MISS","COMPANION","COMPANION_ENEMY",22
5,2,156,2,"HIT","PLAYER","PLAYER_ENEMY",22
5,2,156,2,"HIT","COMPANION","COMPANION_ENEMY",22
5,2,156,2,"MISS","PLAYER","PLAYER_ENEMY",22
5,2,156,0,"HIT","PLAYER","PLAYER_ENEMY",23
5,2,156,0,"HIT","COMPANION","COMPANION_ENEMY",23
5,2,156,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",23
5,2,156,1,"HIT","COMPANION","COMPANION_ENEMY",24
5,2,156,1,"HIT","COMPANION","COMPANION_ENEMY",24
5,2,156,1,"MISS","COMPANION","COMPANION_ENEMY",25
5,2,165,2,"HIT_KILL","COMPANION","COMPANION_ENEMY",25
5,2,167,2,"HIT","PLAYER","PLAYER_ENEMY",25
5,2,167,2,"MISS","PLAYER","PLAYER_ENEMY",25
5,2,167,2,"MISS","COMPANION","COMPANION_ENEMY",25
5,2,167,2,"HIT","PLAYER","PLAYER_ENEMY",25
5,2,167,2,"HIT","PLAYER","PLAYER_ENEMY",26
5,2,167,2,"MISS","PLAYER","PLAYER_ENEMY",26
5,2,167,3,"HIT_KILL","PLAYER","PLAYER_ENEMY",26
5,2,167,3,"HIT","COMPANION","COMPANION_ENEMY",26
5,2,185,4,"HIT_KILL","COMPANION","COMPANION_ENEMY",27
5,2,185,4,"HIT","PLAYER","PLAYER_ENEMY",28
5,2,225,4,"HIT","PLAYER","PLAYER_ENEMY",28
5,2,225,4,"BUFF","COMPANION","PLAYER_ENEMY",28
5,2,225,5,"HIT_KILL","PLAYER","PLAYER_ENEMY",28
5,2,255,5,"MISS","PLAYER","PLAYER_ENEMY",29
5,2,255,5,"HIT","COMPANION","COMPANION_ENEMY",29
5,2,255,5,"MISS","COMPANION","COMPANION_ENEMY",30
5,2,255,5,"HIT","PLAYER","PLAYER_ENEMY",30
5,2,285,5,"HIT","PLAYER","PLAYER_ENEMY",30
5,2,285,0,"HIT","COMPANION","COMPANION_ENEMY",31
5,2,285,0,"HIT","PLAYER","PLAYER_ENEMY",31
5,2,285,0,"MISS","PLAYER","PLAYER_ENEMY",31
5,2,285,0,"HIT","COMPANION","COMPANION_ENEMY",31
5,2,285,0,"MISS","COMPANION","COMPANION_ENEMY",32
5,2,285,0,"HIT","COMPANION","COMPANION_ENEMY",32
5,2,285,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",32
5,2,285,1,"HIT","COMPANION","COMPANION_ENEMY",32
5,2,285,2,"HIT_KILL","COMPANION","COMPANION_ENEMY",33
5,2,285,2,"MISS","COMPANION","COMPANION_ENEMY",33
5,2,285,2,"MISS","PLAYER","PLAYER_ENEMY",33
5,2,285,2,"HIT","PLAYER","PLAYER_ENEMY",33
5,2,285,3,"HIT_KILL","COMPANION","COMPANION_ENEMY",34
5,2,330,3,"HIT","PLAYER","PLAYER_ENEMY",34
5,2,330,3,"HIT","PLAYER","PLAYER_ENEMY",34
5,2,330,3,"MISS","COMPANION","COMPANION_ENEMY",34
5,2,348,4,"HIT_KILL","PLAYER","PLAYER_ENEMY",35
5,2,348,4,"MISS","COMPANION","COMPANION_ENEMY",35
5,2,348,4,"MISS","PLAYER","PLAYER_ENEMY",35
5,2,348,4,"HIT","COMPANION","COMPANION_ENEMY",35
5,2,372,5,"HIT_KILL","COMPANION","COMPANION_ENEMY",36
5,2,397,5,"MISS","PLAYER","PLAYER_ENEMY",36
5,2,422,5,"MISS","PLAYER","PLAYER_ENEMY",37
5,2,422,5,"HIT","PLAYER","PLAYER_ENEMY",37
5,2,452,0,"HIT","PLAYER","PLAYER_ENEMY",38
5,2,452,0,"HIT","COMPANION","COMPANION_ENEMY",38
5,2,452,0,"HIT","COMPANION","COMPANION_ENEMY",38
5,2,452,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",38
5,2,452,1,"BUFF","COMPANION","COMPANION_ENEMY",38
5,2,452,1,"MISS","COMPANION","COMPANION_ENEMY",39
5,2,452,1,"HIT","COMPANION","COMPANION_ENEMY",39
5,2,452,1,"MISS","PLAYER","PLAYER_ENEMY",40
5,2,458,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",41
5,2,458,1,"HIT","PLAYER","PLAYER_ENEMY",42
5,2,458,1,"HIT","COMPANION","COMPANION_ENEMY",42
5,2,468,1,"HIT","PLAYER","PLAYER_ENEMY",42
5,2,468,0,"MISS","COMPANION","COMPANION_ENEMY",43
5,2,468,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",43
5,2,468,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",43
5,2,468,2,"HIT","COMPANION","COMPANION_ENEMY",43
5,2,468,2,"MISS","PLAYER","PLAYER_ENEMY",43
5,2,468,2,"HIT","COMPANION","COMPANION_ENEMY",43
5,2,468,2,"SEC_ATTACK","COMPANION","COMPANION_ENEMY",44
5,2,468,2,"HIT","COMPANION","COMPANION_ENEMY",44
5,2,468,2,"HIT","COMPANION","COMPANION_ENEMY",44
5,2,468,2,"MISS","COMPANION","COMPANION_ENEMY",44
5,2,468,2,"HIT","COMPANION","COMPANION_ENEMY",44
5,2,500,2,"MISS","PLAYER","PLAYER_ENEMY",45
5,2,500,0,"HIT","PLAYER","PLAYER_ENEMY",45
5,2,500,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",45
5,2,500,1,"HIT","PLAYER","PLAYER_ENEMY",45
5,2,500,1,"MISS","PLAYER","PLAYER_ENEMY",45
5,2,500,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",46
5,2,500,2,"MISS","PLAYER","PLAYER_ENEMY",46
5,2,500,2,"HIT","COMPANION","COMPANION_ENEMY",46
5,2,500,2,"HIT","COMPANION","COMPANION_ENEMY",46
5,2,520,3,"HIT_KILL","COMPANION","COMPANION_ENEMY",47
5,2,520,3,"HIT","PLAYER","PLAYER_ENEMY",47
5,2,520,3,"HIT","PLAYER","PLAYER_ENEMY",47
5,2,538,3,"MISS","COMPANION","COMPANION_ENEMY",48
5,2,538,3,"HIT","PLAYER","PLAYER_ENEMY",48
5,2,538,3,"MISS","PLAYER","PLAYER_ENEMY",48
5,2,538,3,"BUFF","COMPANION","PLAYER_ENEMY",48
5,2,538,3,"HIT","PLAYER","PLAYER_ENEMY",48
5,2,538,3,"HIT","COMPANION","COMPANION_ENEMY",48
5,2,538,3,"MISS","PLAYER","PLAYER_ENEMY",48
5,2,556,4,"HIT_KILL","PLAYER","PLAYER_ENEMY",49
5,2,556,4,"HIT","COMPANION","COMPANION_ENEMY",49
5,2,556,4,"HIT","PLAYER","PLAYER_ENEMY",49
5,2,556,4,"HIT","COMPANION","COMPANION_ENEMY",50
5,2,556,5,"HIT_KILL","PLAYER","PLAYER_ENEMY",50
5,2,556,6,"HIT_KILL","COMPANION","COMPANION_ENEMY",50
5,2,592,6,"HIT","PLAYER","PLAYER_ENEMY",51
5,2,592,6,"MISS","PLAYER","PLAYER_ENEMY",51
5,2,628,7,"HIT_KILL","PLAYER","PLAYER_ENEMY",51
5,2,656,7,"MISS","PLAYER","PLAYER_ENEMY",52
5,2,726,7,"HIT","COMPANION","COMPANION_ENEMY",52
5,2,726,7,"HIT","PLAYER","PLAYER_ENEMY",53
5,2,796,8,"HIT_KILL","COMPANION","COMPANION_ENEMY",53
5,2,796,8,"HIT","PLAYER","PLAYER_ENEMY",53
5,2,716,0,"DEATH","PLAYER_ENEMY","PLAYER",54
5,2,716,0,"HIT","PLAYER","PLAYER_ENEMY",54
5,2,716,0,"HIT","COMPANION","COMPANION_ENEMY",54
5,2,716,0,"MISS","PLAYER","PLAYER_ENEMY",55
5,2,716,0,"HIT_KILL","COMPANION","COMPANION_ENEMY",55
5,2,716,0,"MISS","COMPANION","COMPANION_ENEMY",55
5,2,716,0,"HIT_KILL","PLAYER","PLAYER_ENEMY",55
5,2,716,0,"HIT","PLAYER","PLAYER_ENEMY",56
5,2,716,0,"HIT","COMPANION","COMPANION_ENEMY",56
5,2,716,0,"HIT","COMPANION","COMPANION_ENEMY",56
5,2,716,0,"MISS","PLAYER","PLAYER_ENEMY",56
5,2,716,0,"HIT","PLAYER","PLAYER_ENEMY",57
5,2,716,0,"HIT","PLAYER","PLAYER_ENEMY",57
5,2,716,0,"HIT_KILL","COMPANION","COMPANION_ENEMY",57
5,2,726,0,"HIT","PLAYER","PLAYER_ENEMY",57
5,2,726,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",58
5,2,726,1,"HIT","COMPANION","COMPANION_ENEMY",58
5,2,730,1,"MISS","PLAYER","PLAYER_ENEMY",58
5,2,732,1,"HIT","COMPANION","COMPANION_ENEMY",59
5,2,732,1,"BUFF","COMPANION","PLAYER_ENEMY",59
5,2,738,2,"HIT_KILL","COMPANION","COMPANION_ENEMY",59
5,2,738,2,"MISS","COMPANION","COMPANION_ENEMY",60
5,2,738,2,"HIT","PLAYER","PLAYER_ENEMY",60
5,2,738,2,"HIT","PLAYER","PLAYER_ENEMY",60
5,2,738,2,"HIT","PLAYER","PLAYER_ENEMY",60
5,2,738,2,"HIT","PLAYER","PLAYER_ENEMY",60
5,2,738,2,"HIT","PLAYER","PLAYER_ENEMY",60
5,2,738,2,"HIT","PLAYER","PLAYER_ENEMY",61
