"study_ID","CompOC_BUFF_COMPANION_COMPANION_ENEMY","CompOC_BUFF_COMPANION_PLAYER_ENEMY","CompOC_BUFF_PLAYER_COMPANION_ENEMY","CompOC_BUFF_PLAYER_PLAYER_ENEMY","CompOC_DEATH_COMPANION_ENEMY_COMPANION","CompOC_DEATH_PLAYER_ENEMY_PLAYER","CompOC_HIT_COMPANION_COMPANION_ENEMY","CompOC_HIT_PLAYER_PLAYER_ENEMY","CompOC_HIT_KILL_COMPANION_COMPANION_ENEMY","CompOC_HIT_KILL_PLAYER_PLAYER_ENEMY","CompOC_MISS_COMPANION_COMPANION_ENEMY","CompOC_MISS_PLAYER_PLAYER_ENEMY","CompOC_NERF_COMPANION_COMPANION_ENEMY","CompOC_NERF_COMPANION_PLAYER_ENEMY","CompOC_NERF_PLAYER_COMPANION_ENEMY","CompOC_NERF_PLAYER_PLAYER_ENEMY","CompOC_SEC_ATTACK_COMPANION_COMPANION_ENEMY","CompOC_SEC_ATTACK_PLAYER_PLAYER_ENEMY","CompOF_BUFF_COMPANION_COMPANION_ENEMY","CompOF_BUFF_COMPANION_PLAYER_ENEMY","CompOF_BUFF_PLAYER_COMPANION_ENEMY","CompOF_BUFF_PLAYER_PLAYER_ENEMY","CompOF_DEATH_COMPANION_ENEMY_COMPANION","CompOF_DEATH_PLAYER_ENEMY_PLAYER","CompOF_HIT_COMPANION_COMPANION_ENEMY","CompOF_HIT_PLAYER_PLAYER_ENEMY","CompOF_HIT_KILL_COMPANION_COMPANION_ENEMY","CompOF_HIT_KILL_PLAYER_PLAYER_ENEMY","CompOF_MISS_COMPANION_COMPANION_ENEMY","CompOF_MISS_PLAYER_PLAYER_ENEMY","CompOF_NERF_COMPANION_COMPANION_ENEMY","CompOF_NERF_COMPANION_PLAYER_ENEMY","CompOF_NERF_PLAYER_COMPANION_ENEMY","CompOF_NERF_PLAYER_PLAYER_ENEMY","CompOF_SEC_ATTACK_COMPANION_COMPANION_ENEMY","CompOF_SEC_ATTACK_PLAYER_PLAYER_ENEMY","CompSC_BUFF_COMPANION_COMPANION_ENEMY","CompSC_BUFF_COMPANION_PLAYER_ENEMY","CompSC_BUFF_PLAYER_COMPANION_ENEMY","CompSC_BUFF_PLAYER_PLAYER_ENEMY","CompSC_DEATH_COMPANION_ENEMY_COMPANION","CompSC_DEATH_PLAYER_ENEMY_PLAYER","CompSC_HIT_COMPANION_COMPANION_ENEMY","CompSC_HIT_PLAYER_PLAYER_ENEMY","CompSC_HIT_KILL_COMPANION_COMPANION_ENEMY","CompSC_HIT_KILL_PLAYER_PLAYER_ENEMY","CompSC_MISS_COMPANION_COMPANION_ENEMY","CompSC_MISS_PLAYER_PLAYER_ENEMY","CompSC_NERF_COMPANION_PLAYER_ENEMY","CompSC_NERF_PLAYER_COMPANION_ENEMY","CompSC_NERF_PLAYER_PLAYER_ENEMY","CompSC_SEC_ATTACK_COMPANION_COMPANION_ENEMY","CompSC_SEC_ATTACK_PLAYER_PLAYER_ENEMY","CompSF_BUFF_COMPANION_COMPANION_ENEMY","CompSF_BUFF_COMPANION_PLAYER_ENEMY","CompSF_BUFF_PLAYER_COMPANION_ENEMY","CompSF_BUFF_PLAYER_PLAYER_ENEMY","CompSF_DEATH_PLAYER_ENEMY_PLAYER","CompSF_HIT_COMPANION_COMPANION_ENEMY","CompSF_HIT_PLAYER_PLAYER_ENEMY","CompSF_HIT_KILL_COMPANION_COMPANION_ENEMY","CompSF_HIT_KILL_PLAYER_PLAYER_ENEMY","CompSF_MISS_COMPANION_COMPANION_ENEMY","CompSF_MISS_PLAYER_PLAYER_ENEMY","CompSF_NERF_COMPANION_COMPANION_ENEMY","CompSF_NERF_COMPANION_PLAYER_ENEMY","CompSF_NERF_PLAYER_COMPANION_ENEMY","CompSF_NERF_PLAYER_PLAYER_ENEMY","CompSF_SEC_ATTACK_COMPANION_COMPANION_ENEMY","CompSF_SEC_ATTACK_PLAYER_PLAYER_ENEMY","CompOC_FINAL","CompOF_FINAL","CompSC_FINAL","CompSF_FINAL","PLAYER_ACCURACY_CompOC","PLAYER_ACCURACY_CompOF","PLAYER_ACCURACY_CompSC","PLAYER_ACCURACY_CompSF","COMPANION_ACCURACY_CompOC","COMPANION_ACCURACY_CompOF","COMPANION_ACCURACY_CompSC","COMPANION_ACCURACY_CompSF","Carimbo.de.data.hora","Sex","Age","Occupation","How.often.do.you.play.video.games.","Do.you.enjoy.games.that.offer.companions.to.aid.your.journeys.","Please.tell.us.the.companion.you.will.play.now","X.I.felt.schadenfreude..malicious.delight..","X.I.felt.revengeful.","X.I.felt.jealous.about.the.other.","X.I.felt.connected.to.the.other.","X.I.influenced.the.mood.of.the.other.","X.What.the.other.did.affected.what.I.did.","X.I.found.it.enjoyable.to.be.with.the.other.","X.I.was.influenced.by.the.other.moods.","X.What.I.did.affected.what.the.other.did.","X.The.other.paid.close.attention.to.me.","X.I.empathized.with.the.other.s..","X..When.the.other.was.happy..I.was.happy.","X.My.actions.depended.on.the.other.actions.","X.I.paid.close.attention.to.the.other.","X.The.other.s.actions.were.dependent.on.my.actions.","X..When.I.was.happy..the.other.was.happy.","X.I.admired.the.other.","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Nerf.your.enemies.","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Buff.his.enemies.","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Buff.your.enemies.","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Nerf.his.enemies.","X.I.rate.my.experience.playing.side.by.side.with.this.companions.as.","Please.tell.us.the.companion.you.will.play.now.1","X.I.empathized.with.the.other.s...1","X.My.actions.depended.on.the.other.actions..1","X.The.other.s.actions.were.dependent.on.my.actions..1","X.I.felt.connected.to.the.other..1","X.The.other.paid.close.attention.to.me..1","X.I.paid.close.attention.to.the.other..1","X.I.felt.jealous.about.the.other..1","X.I.found.it.enjoyable.to.be.with.the.other..1","X..When.I.was.happy..the.other.was.happy..1","X..When.the.other.was.happy..I.was.happy..1","X.I.influenced.the.mood.of.the.other..1","X.I.was.influenced.by.the.other.moods..1","X.I.admired.the.other..1","X.What.the.other.did.affected.what.I.did..1","X.What.I.did.affected.what.the.other.did..1","X.I.felt.revengeful..1","X.I.felt.schadenfreude..malicious.delight...1","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Nerf.his.enemies..1","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Buff.his.enemies..1","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Nerf.your.enemies..1","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Buff.your.enemies..1","X.I.rate.my.experience.playing.side.by.side.with.this.companions.as..1","Please.tell.us.the.companion.you.will.play.now.2","X.What.the.other.did.affected.what.I.did..2","X.I.paid.close.attention.to.the.other..2","X.I.felt.schadenfreude..malicious.delight...2","X.I.empathized.with.the.other.s...2","X..When.the.other.was.happy..I.was.happy..2","X..When.I.was.happy..the.other.was.happy..2","X.I.found.it.enjoyable.to.be.with.the.other..2","X.I.felt.jealous.about.the.other..2","X.I.was.influenced.by.the.other.moods..2","X.My.actions.depended.on.the.other.actions..2","X.I.influenced.the.mood.of.the.other..2","X.What.I.did.affected.what.the.other.did..2","X.I.felt.revengeful..2","X.I.admired.the.other..2","X.The.other.paid.close.attention.to.me..2","X.The.other.s.actions.were.dependent.on.my.actions..2","X.I.felt.connected.to.the.other..2","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Buff.your.enemies..2","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Buff.his.enemies..2","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Nerf.his.enemies..2","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Nerf.your.enemies..2","X.I.rate.my.experience.playing.side.by.side.with.this.companions.as..2","Please.tell.us.the.companion.you.will.play.now.3","X.I.empathized.with.the.other.s...3","X.My.actions.depended.on.the.other.actions..3","X.The.other.s.actions.were.dependent.on.my.actions..3","X.I.felt.connected.to.the.other..3","X.The.other.paid.close.attention.to.me..3","X.I.paid.close.attention.to.the.other..3","X.I.felt.jealous.about.the.other..3","X.I.found.it.enjoyable.to.be.with.the.other..3","X..When.I.was.happy..the.other.was.happy..3","X..When.the.other.was.happy..I.was.happy..3","X.I.influenced.the.mood.of.the.other..3","X.I.was.influenced.by.the.other.moods..3","X.I.admired.the.other..3","X.What.the.other.did.affected.what.I.did..3","X.What.I.did.affected.what.the.other.did..3","X.I.felt.revengeful..3","X.I.felt.schadenfreude..malicious.delight...3","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Buff.his.enemies..3","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Nerf.his.enemies..3","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Nerf.your.enemies..3","Regarding.frequence..how.much.did.your.companion.use.the.following.effects...Buff.your.enemies..3","X.I.rate.my.experience.playing.side.by.side.with.this.companions.as..3","Please.tell.us.the.companion.you.will.play.now.4","X.I.enjoyed.doing.this.activity.very.much..","X.This.activity.was.fun.to.do..","X.I.thought.this.was.a.boring.activity..","X.This.activity.did.not.hold.my.attention.at.all..","X.I.would.describe.this.activity.as.very.interesting..","X.I.thought.this.activity.was.quite.enjoyable..","X..While.I.was.doing.this.activity..I.was.thinking.about.how.much.I.enjoyed.it..","Regading.utility..rate.the.following.effects.throughout.the.experiment..Buff.my.enemies.","Regading.utility..rate.the.following.effects.throughout.the.experiment..Nerf.my.enemies.","Regading.utility..rate.the.following.effects.throughout.the.experiment..Buff.my.companion.s.enemies.","Regading.utility..rate.the.following.effects.throughout.the.experiment..Nerf.my.companion.s.enemies.","Identify.each.companion.regarding.their.interaction.model.s.quadrant...A.","Identify.each.companion.regarding.their.interaction.model.s.quadrant...B.","Identify.each.companion.regarding.their.interaction.model.s.quadrant...C.","Identify.each.companion.regarding.their.interaction.model.s.quadrant...D.","X.I.see.myself.as.a."
24,0,13,2,4,0,31,183,871,70,73,45,53,2,1,0,3,8,6,2,1,2,0,0,21,232,156,89,88,39,107,0,12,4,0,14,8,13,4,0,0,1,24,268,316,83,80,25,68,0,2,3,20,6,0,3,0,0,28,106,460,85,80,74,69,13,1,2,4,5,5,705,1495,1552,946,0.942640692640693,0.593155893536122,0.822916666666667,0.869565217391304,0.802631578947368,0.856088560885609,0.914675767918089,0.588888888888889,"2023/09/13 5:38:11 da tarde CET","Feminine",22,"Student","I play video games occasionally when the opportunity presents itself.","I am not familiar with these games and/or have no formed opinion on them.","C","0","1","0","2","2","2","2","1","1","1","2","2","1","1","1","2","2","1","4","2","2","6","D","3","3","3","3","3","3","0","3","3","3","2","2","3","3","3","2","0","4","2","1","3","6","A","2","1","0","2","1","1","3","0","2","2","0","2","1","2","1","1","1","4","2","4","2","6","B","4","3","1","3","3","3","0","4","3","3","1","3","3","3","1","2","0","2","2","5","1","7","I've played with all 4 (four) companions","6","6","1","1","6","6","4","3","4","3","4","Self Challenger","Others' Challenger","Self Facilitator","Other's Facilitator","Self Facilitator"
25,1,14,3,8,0,1,328,724,85,85,32,41,1,1,0,4,12,17,1,1,7,4,2,3,1268,162,86,97,29,118,1,12,0,2,17,17,14,3,4,10,0,1,426,465,87,94,19,63,0,0,0,19,18,0,2,3,11,1,106,598,85,88,66,43,15,1,0,0,0,8,13713,7746,15038,14595,0.94640522875817,0.578571428571429,0.880681818181818,0.932917316692668,0.911111111111111,0.977640709329221,0.957303370786517,0.616279069767442,"2023/09/14 11:28:28 da manhã CET","Masculine",22,"Student","I play video games occasionally when the opportunity presents itself.","I enjoy them and have played/watched others play them multiple times.","C","0","0","0","3","1","2","4","2","1","1","3","2","1","3","1","2","2","1","5","4","1","7","D","1","0","1","0","0","1","0","1","2","1","1","1","0","0","1","0","0","5","1","1","2","2","A","1","1","0","2","2","2","4","0","0","0","2","2","0","3","3","2","3","3","2","1","1","6","B","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","4","4","1","1","5","1","1","I've played with all 4 (four) companions","7","7","1","1","7","7","7","5","3","5","3","Self Facilitator","Self Challenger","Other's Facilitator","Others' Challenger","Self Facilitator"
26,0,12,2,0,0,3,183,805,77,70,39,33,3,1,1,8,6,0,2,1,2,1,0,1,180,124,84,98,38,129,1,13,7,1,8,0,14,1,0,2,0,1,422,198,83,91,22,75,2,6,2,12,0,0,3,0,0,0,111,170,92,89,63,100,13,1,2,6,5,0,4682,8323,8570,7841,0.960620525059666,0.490118577075099,0.725274725274725,0.62962962962963,0.824324324324324,0.825688073394495,0.95045045045045,0.637931034482759,"2023/09/14 12:00:01 da tarde CET","Masculine",20,"Student","I make some time in my schedule to play video games.","I enjoy them and have played/watched others play them multiple times.","C","0","0","0","2","3","4","3","2","1","2","2","1","2","4","1","2","1","3","4","2","1","6","B","3","3","2","3","2","4","1","3","1","4","3","3","2","4","2","0","0","4","2","1","2","6","D","1","2","0","1","1","1","1","2","2","1","1","1","3","0","1","1","0","5","1","2","2","3","A","4","3","3","3","3","4","0","4","3","3","3","3","2","4","4","0","0","1","4","3","2","6","I've played with all 4 (four) companions","6","6","2","1","7","6","5","4","5","4","5","Self Challenger","Self Facilitator","Others' Challenger","Other's Facilitator","Others' Facilitator"
27,0,13,2,0,0,29,187,859,60,71,57,41,2,1,0,0,6,0,2,1,0,1,0,25,200,146,83,87,47,136,1,12,4,1,17,1,13,3,3,1,1,28,321,349,81,81,25,68,1,2,1,19,0,0,2,0,0,27,757,182,57,85,97,66,12,1,4,2,5,0,737,805,1933,468,0.954444444444444,0.517730496453901,0.836930455635492,0.733870967741935,0.766393442622951,0.809716599190283,0.927745664739884,0.886416861826698,"2023/09/14 12:40:49 da tarde CET","Feminine",21,"Student","I play video games occasionally when the opportunity presents itself.","I enjoy them and have played/watched others play them multiple times.","C","2","2","1","4","1","1","4","3","3","2","3","3","2","3","2","2","2","4","3","2","3","7","B","2","0","3","0","1","4","0","1","1","1","1","3","0","4","1","1","1","2","2","1","1","3","D","0","1","2","2","2","2","3","0","1","1","1","2","2","2","3","2","3","4","4","4","2","6","A","4","1","4","4","4","3","1","4","3","3","4","2","3","1","4","4","2","4","4","3","2","7","I've played with all 4 (four) companions","7","7","1","1","7","1","6","4","4","4","4","Self Facilitator","Others' Challenger","Self Challenger","Other's Facilitator","Self Facilitator"
28,1,13,0,1,0,2,198,408,85,85,48,29,1,1,1,9,11,11,1,1,0,1,0,7,171,102,85,90,40,23,2,14,6,5,5,9,14,2,0,5,0,1,463,848,83,75,16,16,1,1,6,14,6,0,3,0,0,2,91,268,84,79,74,17,14,0,3,7,2,7,6250,3408,7211,4628,0.933638443935927,0.816,0.981481481481482,0.940350877192982,0.804878048780488,0.81042654028436,0.966597077244259,0.551515151515152,"2023/09/14 1:56:36 da tarde CET","Masculine",17,"Student","I make some time in my schedule to play video games.","I enjoy them and have played/watched others play them multiple times.","D","1","2","0","1","3","2","1","2","1","0","1","1","2","3","2","1","1","1","5","5","1","4","C","0","1","1","0","0","2","0","1","1","1","2","3","0","2","1","3","1","5","1","1","4","4","A","3","3","0","2","2","1","3","3","2","3","1","3","2","2","3","2","3","4","3","3","4","6","I've played with all 4 (four) companions","1","1","1","2","1","3","0","3","3","3","3","3","0","1","2","0","0","2","2","4","5","5","B","5","6","2","1","7","7","6","2","5","1","4","Self Challenger","Self Facilitator","Other's Facilitator","Others' Challenger","Self Facilitator"
29,2,14,0,3,0,8,398,392,78,87,29,115,0,1,0,4,8,9,0,1,4,1,0,4,245,180,87,94,35,152,2,13,0,0,11,3,14,2,4,0,0,3,549,230,84,90,17,115,1,0,0,18,7,0,3,7,0,5,160,277,83,89,53,115,14,0,2,1,5,7,5173,7510,9914,6363,0.773175542406312,0.542168674698795,0.666666666666667,0.706632653061224,0.932084309133489,0.875,0.969964664310954,0.751173708920188,"2023/09/14 2:34:12 da tarde CET","Masculine",19,"Student","I make some time in my schedule to play video games.","I enjoy them and have played/watched others play them multiple times.","C","0","0","0","2","2","3","2","3","4","1","1","1","4","3","3","1","1","1","4","4","1","5","B","2","3","3","2","1","4","0","1","1","1","3","3","1","3","3","0","0","4","1","1","4","6","I've played with all 4 (four) companions","4","1","0","0","0","1","2","0","3","3","1","2","0","1","1","3","1","1","1","4","4","5","D","2","3","3","3","2","3","0","2","1","1","1","1","2","4","4","0","0","1","4","4","1","5","A","6","6","1","1","7","7","5","5","2","5","2","Self Challenger","Other's Facilitator","Self Facilitator","Others' Challenger","Self Challenger"
30,0,13,1,5,0,6,207,854,76,80,55,33,2,1,2,1,3,10,0,1,2,6,0,4,209,235,91,94,40,59,3,14,3,3,9,14,14,3,3,3,0,3,494,386,68,81,23,17,0,1,0,9,8,0,4,1,4,3,127,649,79,83,70,22,13,0,0,2,5,12,3646,5992,6883,5275,0.962795941375423,0.799319727891156,0.957816377171216,0.967213114754098,0.790076335877863,0.839357429718876,0.955512572533849,0.644670050761421,"2023/09/14 4:27:00 da tarde CET","Masculine",19,"Student","I play video games occasionally when the opportunity presents itself.","I enjoy them and have played/watched others play them multiple times.","D","0","0","0","0","0","3","3","0","1","0","0","0","3","3","0","0","0","1","4","3","1","7","I've played with all 4 (four) companions","0","4","0","0","0","2","0","2","0","0","0","0","0","4","0","0","0","4","1","1","3","6","A","3","3","2","0","0","0","0","0","0","3","0","0","2","0","0","0","0","5","1","2","2","1","B","0","2","3","0","4","1","0","0","0","0","0","0","0","3","3","0","0","1","1","4","2","3","C","7","7","1","1","6","7","4","5","2","3","3","Self Challenger","Self Facilitator","Others' Challenger","Other's Facilitator","Self Challenger"
31,2,13,5,3,0,2,390,428,85,88,29,85,1,1,2,1,10,14,0,1,3,1,3,29,212,45,92,25,31,58,2,12,0,0,20,4,13,2,0,6,0,2,442,308,87,94,27,86,1,4,1,14,13,0,3,0,4,3,116,292,88,92,60,94,14,1,2,5,4,15,8126,769,10163,7303,0.834307992202729,0.436893203883495,0.781725888324873,0.756476683937824,0.930787589498807,0.872427983539095,0.942430703624733,0.659090909090909,"2023/09/14 5:09:55 da tarde CET","Masculine",22,"Student","I make some time in my schedule to play video games.","I played/watched others play them enough to understand I do not appreciate them.","B","0","0","0","1","0","2","2","0","2","1","1","0","2","3","1","0","0","4","4","4","3","5","C","3","1","1","1","1","0","0","2","1","0","1","0","0","3","4","0","0","2","1","4","3","5","A","2","2","0","1","1","0","3","0","0","1","0","1","0","0","1","0","0","5","2","3","1","4","D","2","2","4","2","3","3","0","3","0","0","0","0","0","3","3","0","0","2","2","4","3","6","I've played with all 4 (four) companions","6","7","1","1","6","6","5","4","5","4","4","Self Challenger","Self Facilitator","Others' Challenger","Other's Facilitator","Others' Challenger"
32,0,12,2,0,0,4,162,229,89,94,36,76,2,1,5,6,12,22,2,1,1,1,0,0,168,119,95,100,38,102,0,13,8,3,12,17,14,3,0,1,0,3,291,196,89,98,24,86,0,7,5,22,12,0,2,1,1,3,92,169,92,98,64,81,14,1,5,6,2,19,5641,14519,10444,5896,0.750819672131148,0.538461538461538,0.695035460992908,0.676,0.818181818181818,0.815533980582524,0.923809523809524,0.58974358974359,"2023/09/14 5:41:14 da tarde CET","Masculine",20,"Student","I make some time in my schedule to play video games.","I enjoy them and have played/watched others play them multiple times.","A","0","1","1","0","3","2","1","2","2","0","1","2","3","2","0","2","1","2","3","4","2","4","D","0","3","1","0","0","3","0","0","2","0","1","1","0","3","0","2","1","3","1","3","3","2","C","3","2","2","1","1","2","1","0","1","3","2","0","3","1","1","1","2","5","3","2","1","3","I've played with all 4 (four) companions","3","3","3","3","3","3","1","3","3","2","3","2","4","4","3","0","1","2","2","5","3","6","B","6","6","1","1","7","6","5","2","5","3","4","Self Facilitator","Self Challenger","Others' Challenger","Other's Facilitator","Others' Facilitator"
33,0,12,0,3,0,1,228,701,73,81,58,116,3,1,2,6,3,7,2,1,0,0,0,1,202,116,80,88,45,175,1,13,4,8,5,3,13,2,0,4,1,0,384,294,83,84,21,129,1,3,5,13,8,0,2,1,1,3,94,185,78,95,82,129,13,1,3,5,0,4,7398,4502,8184,4380,0.858017135862913,0.398625429553265,0.695035460992908,0.589171974522293,0.797202797202797,0.817813765182186,0.948148148148148,0.534090909090909,"2023/09/15 11:19:00 da manhã CET","Masculine",19,"Student","I make some time in my schedule to play video games.","I enjoy them and have played/watched others play them multiple times.","C","2","0","1","3","2","3","3","3","2","2","2","3","3","3","1","2","2","3","5","2","2","6","B","3","4","2","3","2","3","1","3","3","3","2","3","3","4","2","2","2","5","2","5","2","7","D","3","3","2","3","3","3","3","1","3","3","2","2","2","3","3","2","3","4","2","2","3","5","A","3","3","2","3","1","3","1","3","2","3","2","3","2","4","2","2","2","2","2","5","1","5","I've played with all 4 (four) companions","7","7","1","1","6","7","6","4","5","4","5","Self Challenger","Self Facilitator","Others' Challenger","Other's Facilitator","Others' Facilitator"
34,1,11,2,3,0,7,235,661,78,66,38,99,1,1,1,4,12,0,1,1,0,2,1,9,180,128,95,95,44,127,1,13,5,1,11,8,15,3,2,1,0,9,373,245,79,83,26,86,0,2,4,17,5,0,3,1,1,15,107,271,94,90,60,90,14,0,1,4,6,6,4590,4849,7070,1418,0.869736842105263,0.501960784313725,0.740181268882175,0.750692520775623,0.860805860805861,0.803571428571429,0.93483709273183,0.640718562874252,"2023/09/15 11:58:10 da manhã CET","Masculine",22,"Student;Worker","I make some time in my schedule to play video games.","I am not familiar with these games and/or have no formed opinion on them.","C","2","1","0","1","1","2","1","1","2","1","1","0","1","2","1","0","1","1","4","4","1","3","B","1","3","3","2","3","3","3","2","1","1","1","2","2","4","3","2","3","5","1","1","5","2","D","3","1","1","0","1","1","2","0","3","3","1","2","0","0","2","1","0","5","1","1","1","4","A","3","3","2","3","2","2","1","1","2","1","1","2","2","2","2","1","1","2","4","4","2","5","I've played with all 4 (four) companions","4","5","2","2","5","5","2","3","5","3","4","Self Facilitator","Self Challenger","Others' Challenger","Other's Facilitator","Others' Facilitator"
35,1,13,7,0,0,6,552,520,73,64,30,41,2,1,0,6,10,1,1,1,0,2,0,3,158,90,93,94,44,126,2,14,5,8,9,15,14,3,3,7,0,2,569,320,78,88,29,79,0,3,3,13,9,0,1,0,1,1,94,130,86,93,82,138,13,3,4,10,3,12,3180,4138,12766,3988,0.926916221033868,0.416666666666667,0.802005012531328,0.485074626865672,0.948453608247423,0.782178217821782,0.951505016722408,0.534090909090909,"2023/09/15 12:54:25 da tarde CET","Masculine",20,"Student","I make some time in my schedule to play video games.","I enjoy them and have played/watched others play them multiple times.","C","0","0","0","2","1","4","2","3","1","1","2","0","3","4","1","0","2","1","5","2","1","4","D","3","4","3","3","3","3","0","3","2","2","1","1","1","4","3","0","0","5","1","2","2","6","I've played with all 4 (four) companions","3","3","0","0","0","0","3","0","3","3","1","1","0","1","2","1","3","5","1","2","3","5","A","3","4","0","1","0","4","0","2","0","0","1","3","0","4","1","1","0","1","3","5","1","3","B","6","6","2","1","4","5","1","4","5","2","4","Self Challenger","Self Facilitator","Others' Challenger","Other's Facilitator","Self Challenger"
36,1,14,0,2,0,6,188,296,87,94,35,57,1,1,2,5,11,14,0,1,3,3,1,2,193,157,95,97,41,114,2,12,5,0,13,16,13,3,1,3,1,4,282,195,84,93,22,86,0,1,6,20,15,0,1,1,5,5,108,190,98,94,67,85,14,2,2,5,7,11,6448,7543,7349,5651,0.838526912181303,0.579335793357934,0.693950177935943,0.690909090909091,0.84304932735426,0.824786324786325,0.927631578947368,0.617142857142857,"2023/09/15 2:38:45 da tarde CET","Masculine",18,"Student","I make some time in my schedule to play video games.","I played/watched others play them enough to understand I do not appreciate them.","C","0","0","0","3","0","1","3","1","0","0","3","3","2","1","0","1","2","2","5","3","2","6","D","3","2","2","3","3","2","0","3","3","3","4","3","2","2","1","0","0","3","2","5","1","6","A","2","2","2","1","2","3","1","0","2","1","0","1","2","1","3","0","1","5","3","2","2","4","B","4","3","4","3","3","2","0","4","4","3","3","2","3","2","4","0","0","3","3","4","3","7","I've played with all 4 (four) companions","5","5","5","3","3","4","2","3","5","4","5","Self Challenger","Self Facilitator","Others' Challenger","Other's Facilitator","Self Facilitator"
37,1,13,1,2,0,9,249,364,83,89,41,56,1,1,2,4,9,11,2,1,4,0,0,5,313,115,93,97,23,118,0,13,1,5,20,3,14,3,1,1,0,3,535,276,89,91,23,86,0,0,6,18,7,0,3,3,1,12,120,274,87,90,53,80,14,1,0,4,4,6,6465,9046,14891,4086,0.866666666666667,0.493562231759657,0.762430939226519,0.774011299435028,0.858620689655172,0.931547619047619,0.958781362007168,0.69364161849711,"2023/09/15 3:40:36 da tarde CET","Masculine",18,"Student","I play video games occasionally when the opportunity presents itself.","I enjoy them and have played/watched others play them multiple times.","C","1","0","2","1","1","3","2","3","0","0","1","1","1","2","1","1","3","1","5","3","1","6","D","3","3","3","2","3","2","0","3","2","0","3","1","0","0","4","0","2","3","1","4","1","6","A","2","2","0","2","2","2","4","0","1","1","2","3","0","0","3","3","3","4","3","3","3","5","B","3","1","3","3","3","1","0","3","3","0","3","0","0","1","3","0","0","2","3","4","2","6","I've played with all 4 (four) companions","6","6","1","1","5","5","5","3","5","3","4","Self Challenger","Others' Challenger","Self Facilitator","Other's Facilitator","Self Facilitator"
38,1,12,3,1,0,10,303,449,80,77,50,68,1,1,0,2,14,8,1,1,1,0,0,12,165,94,89,90,42,112,2,14,6,6,9,12,12,1,1,2,0,8,287,427,81,73,25,69,2,0,4,22,7,0,1,0,0,13,117,169,93,76,67,86,14,2,3,7,6,7,4494,2249,4118,1098,0.868471953578337,0.456310679611651,0.860887096774194,0.662745098039216,0.858356940509915,0.797101449275362,0.919871794871795,0.635869565217391,"2023/09/15 4:17:05 da tarde CET","Feminine",21,"Student","I play video games occasionally when the opportunity presents itself.","I am not familiar with these games and/or have no formed opinion on them.","D","0","0","1","1","0","1","1","0","0","0","0","0","1","1","0","0","3","1","5","1","1","3","C","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","1","5","1","2","2","3","I've played with all 4 (four) companions","1","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","5","1","2","1","2","B","2","2","2","3","1","2","0","3","0","0","0","0","1","2","3","0","0","1","2","4","2","5","A","4","4","3","1","4","4","2","2","5","3","4","Self Challenger","Self Facilitator","Others' Challenger","Other's Facilitator","Self Facilitator"
39,2,13,8,2,0,1,222,1609,85,41,28,7,0,1,1,5,11,4,1,1,3,1,0,1,196,103,87,90,30,64,1,14,4,4,16,6,13,1,2,4,0,3,306,287,82,84,24,48,2,2,3,17,13,0,2,2,0,1,98,130,76,78,76,64,14,1,2,10,2,5,8048,6751,8395,4054,0.995668316831683,0.616766467065868,0.856716417910448,0.670103092783505,0.888,0.867256637168142,0.927272727272727,0.563218390804598,"2023/09/15 5:13:43 da tarde CET","Masculine",19,"Student","I make some time in my schedule to play video games.","I played/watched others play them enough to understand I do not appreciate them.","A","3","4","0","2","0","4","0","1","0","0","0","2","4","4","0","2","0","2","3","4","2","3","B","4","4","3","4","4","4","0","4","4","4","2","4","4","4","4","0","0","4","1","4","1","7","C","1","4","2","0","0","0","0","0","3","0","4","4","2","0","4","4","3","5","1","1","1","2","D","4","0","2","4","4","4","0","4","4","2","0","0","4","4","0","0","0","1","2","5","1","7","I've played with all 4 (four) companions","7","7","1","1","7","7","7","3","3","3","3","Self Challenger","Self Facilitator","Others' Challenger","Other's Facilitator","Others' Challenger"
