"study_ID","companion_Type","score","combo","event_Type","event_Actuator","event_Receiver","time_Seconds"
33,2,0,0,"MISS","PLAYER","PLAYER_ENEMY",6
33,2,0,0,"HIT","COMPANION","COMPANION_ENEMY",8
33,2,0,0,"HIT","COMPANION","COMPANION_ENEMY",9
33,2,0,0,"HIT","PLAYER","PLAYER_ENEMY",9
33,2,0,0,"HIT","PLAYER","PLAYER_ENEMY",10
33,2,0,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",10
33,2,0,1,"MISS","PLAYER","PLAYER_ENEMY",11
33,2,0,1,"MISS","COMPANION","COMPANION_ENEMY",11
33,2,0,1,"MISS","PLAYER","PLAYER_ENEMY",11
33,2,0,1,"HIT","PLAYER","PLAYER_ENEMY",12
33,2,0,1,"MISS","PLAYER","PLAYER_ENEMY",12
33,2,6,1,"BUFF","COMPANION","PLAYER_ENEMY",12
33,2,6,1,"HIT","PLAYER","PLAYER_ENEMY",12
33,2,6,1,"MISS","PLAYER","PLAYER_ENEMY",12
33,2,6,0,"MISS","COMPANION","COMPANION_ENEMY",12
33,2,6,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",12
33,2,6,1,"HIT","COMPANION","COMPANION_ENEMY",12
33,2,6,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",13
33,2,6,2,"MISS","PLAYER","PLAYER_ENEMY",13
33,2,6,2,"MISS","COMPANION","COMPANION_ENEMY",13
33,2,6,2,"HIT","COMPANION","COMPANION_ENEMY",13
33,2,6,2,"MISS","COMPANION","COMPANION_ENEMY",14
33,2,18,2,"HIT","PLAYER","PLAYER_ENEMY",14
33,2,30,2,"HIT","COMPANION","COMPANION_ENEMY",14
33,2,30,2,"MISS","COMPANION","COMPANION_ENEMY",14
33,2,30,0,"MISS","PLAYER","PLAYER_ENEMY",15
33,2,30,0,"HIT","PLAYER","PLAYER_ENEMY",15
33,2,30,0,"HIT","COMPANION","COMPANION_ENEMY",15
33,2,30,0,"MISS","COMPANION","COMPANION_ENEMY",15
33,2,30,0,"MISS","PLAYER","PLAYER_ENEMY",15
33,2,30,0,"HIT","PLAYER","PLAYER_ENEMY",16
33,2,30,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",16
33,2,30,1,"HIT","PLAYER","PLAYER_ENEMY",16
33,2,30,2,"HIT_KILL","COMPANION","COMPANION_ENEMY",16
33,2,30,2,"HIT","PLAYER","PLAYER_ENEMY",17
33,2,30,2,"MISS","PLAYER","PLAYER_ENEMY",17
33,2,30,3,"HIT_KILL","PLAYER","PLAYER_ENEMY",17
33,2,48,3,"MISS","PLAYER","PLAYER_ENEMY",18
33,2,66,3,"HIT","COMPANION","COMPANION_ENEMY",18
33,2,66,3,"MISS","PLAYER","PLAYER_ENEMY",18
33,2,66,3,"HIT","PLAYER","PLAYER_ENEMY",19
33,2,96,0,"HIT","COMPANION","COMPANION_ENEMY",19
33,2,96,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",19
33,2,96,1,"MISS","PLAYER","PLAYER_ENEMY",19
33,2,96,1,"HIT","COMPANION","COMPANION_ENEMY",20
33,2,96,1,"HIT","COMPANION","COMPANION_ENEMY",20
33,2,106,1,"BUFF","PLAYER","PLAYER_ENEMY",21
33,2,106,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",21
33,2,106,1,"BUFF","COMPANION","PLAYER_ENEMY",22
33,2,106,1,"MISS","PLAYER","PLAYER_ENEMY",22
33,2,106,1,"MISS","COMPANION","COMPANION_ENEMY",22
33,2,106,1,"MISS","PLAYER","PLAYER_ENEMY",22
33,2,106,1,"HIT","PLAYER","PLAYER_ENEMY",22
33,2,106,1,"MISS","COMPANION","COMPANION_ENEMY",23
33,2,112,1,"HIT","COMPANION","COMPANION_ENEMY",23
33,2,112,1,"HIT","PLAYER","PLAYER_ENEMY",23
33,2,112,0,"HIT","COMPANION","COMPANION_ENEMY",24
33,2,112,0,"HIT","PLAYER","PLAYER_ENEMY",24
33,2,112,0,"MISS","PLAYER","PLAYER_ENEMY",24
33,2,112,0,"HIT","PLAYER","PLAYER_ENEMY",24
33,2,112,0,"MISS","PLAYER","PLAYER_ENEMY",24
33,2,112,0,"HIT","PLAYER","PLAYER_ENEMY",24
33,2,112,0,"MISS","PLAYER","PLAYER_ENEMY",25
33,2,112,0,"HIT","PLAYER","PLAYER_ENEMY",25
33,2,112,0,"MISS","PLAYER","PLAYER_ENEMY",25
33,2,112,0,"MISS","COMPANION","COMPANION_ENEMY",25
33,2,112,0,"HIT","COMPANION","COMPANION_ENEMY",25
33,2,112,0,"HIT","PLAYER","PLAYER_ENEMY",26
33,2,112,0,"HIT","PLAYER","PLAYER_ENEMY",26
33,2,112,0,"MISS","PLAYER","PLAYER_ENEMY",26
33,2,112,0,"HIT","COMPANION","COMPANION_ENEMY",26
33,2,112,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",26
33,2,112,1,"MISS","PLAYER","PLAYER_ENEMY",26
33,2,112,1,"HIT","PLAYER","PLAYER_ENEMY",27
33,2,112,1,"HIT","COMPANION","COMPANION_ENEMY",27
33,2,112,1,"HIT","PLAYER","PLAYER_ENEMY",27
33,2,112,1,"MISS","PLAYER","PLAYER_ENEMY",27
33,2,112,2,"HIT_KILL","COMPANION","COMPANION_ENEMY",28
33,2,112,2,"MISS","COMPANION","COMPANION_ENEMY",28
33,2,112,2,"HIT","PLAYER","PLAYER_ENEMY",28
33,2,142,2,"HIT","PLAYER","PLAYER_ENEMY",28
33,2,142,3,"HIT_KILL","PLAYER","PLAYER_ENEMY",28
33,2,142,4,"HIT_KILL","PLAYER","PLAYER_ENEMY",29
33,2,226,4,"HIT","PLAYER","PLAYER_ENEMY",30
33,2,274,4,"HIT","COMPANION","COMPANION_ENEMY",30
33,2,286,4,"HIT","PLAYER","PLAYER_ENEMY",30
33,2,286,4,"HIT","PLAYER","PLAYER_ENEMY",30
33,2,286,0,"HIT","PLAYER","PLAYER_ENEMY",31
33,2,286,0,"MISS","COMPANION","COMPANION_ENEMY",31
33,2,286,0,"HIT","COMPANION","COMPANION_ENEMY",31
33,2,286,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",31
33,2,286,1,"MISS","COMPANION","COMPANION_ENEMY",32
33,2,286,2,"HIT_KILL","COMPANION","COMPANION_ENEMY",32
33,2,286,2,"HIT","PLAYER","PLAYER_ENEMY",32
33,2,286,2,"BUFF","COMPANION","PLAYER_ENEMY",32
33,2,286,2,"MISS","COMPANION","COMPANION_ENEMY",32
33,2,286,2,"HIT","PLAYER","PLAYER_ENEMY",32
33,2,298,2,"MISS","COMPANION","COMPANION_ENEMY",33
33,2,310,2,"MISS","PLAYER","PLAYER_ENEMY",33
33,2,310,2,"NERF","PLAYER","PLAYER_ENEMY",33
33,2,310,2,"HIT","PLAYER","PLAYER_ENEMY",34
33,2,310,0,"MISS","PLAYER","PLAYER_ENEMY",34
33,2,310,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",34
33,2,310,1,"HIT","PLAYER","PLAYER_ENEMY",35
33,2,310,1,"HIT","COMPANION","COMPANION_ENEMY",35
33,2,310,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",35
33,2,312,2,"HIT","COMPANION","COMPANION_ENEMY",35
33,2,322,2,"MISS","COMPANION","COMPANION_ENEMY",36
33,2,322,3,"HIT_KILL","COMPANION","COMPANION_ENEMY",36
33,2,322,3,"HIT","PLAYER","PLAYER_ENEMY",36
33,2,322,3,"MISS","COMPANION","COMPANION_ENEMY",37
33,2,322,3,"HIT","PLAYER","PLAYER_ENEMY",37
33,2,367,3,"MISS","PLAYER","PLAYER_ENEMY",37
33,2,367,3,"HIT","PLAYER","PLAYER_ENEMY",38
33,2,385,4,"HIT_KILL","PLAYER","PLAYER_ENEMY",38
33,2,385,4,"MISS","PLAYER","PLAYER_ENEMY",38
33,2,385,5,"HIT_KILL","COMPANION","COMPANION_ENEMY",38
33,2,385,5,"MISS","PLAYER","PLAYER_ENEMY",39
33,2,385,5,"HIT","COMPANION","COMPANION_ENEMY",39
33,2,435,5,"HIT","COMPANION","COMPANION_ENEMY",40
33,2,465,5,"SEC_ATTACK","PLAYER","PLAYER_ENEMY",40
33,2,465,5,"MISS","COMPANION","COMPANION_ENEMY",40
33,2,465,5,"MISS","PLAYER","PLAYER_ENEMY",40
33,2,465,6,"HIT_KILL","COMPANION","COMPANION_ENEMY",40
33,2,465,6,"HIT","PLAYER","PLAYER_ENEMY",40
33,2,465,6,"MISS","COMPANION","COMPANION_ENEMY",41
33,2,465,6,"HIT","COMPANION","COMPANION_ENEMY",41
33,2,465,6,"HIT","COMPANION","COMPANION_ENEMY",41
33,2,465,6,"MISS","PLAYER","PLAYER_ENEMY",42
33,2,501,6,"HIT","COMPANION","COMPANION_ENEMY",42
33,2,501,6,"HIT","COMPANION","COMPANION_ENEMY",42
33,2,501,6,"MISS","COMPANION","COMPANION_ENEMY",42
33,2,501,0,"NERF","COMPANION","PLAYER_ENEMY",42
33,2,501,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",42
33,2,501,1,"MISS","PLAYER","PLAYER_ENEMY",43
33,2,501,1,"HIT","COMPANION","COMPANION_ENEMY",43
33,2,501,1,"MISS","PLAYER","PLAYER_ENEMY",44
33,2,501,1,"HIT","COMPANION","COMPANION_ENEMY",44
33,2,501,1,"MISS","PLAYER","PLAYER_ENEMY",44
33,2,507,0,"MISS","PLAYER","PLAYER_ENEMY",44
33,2,507,0,"HIT","COMPANION","COMPANION_ENEMY",45
33,2,507,0,"MISS","COMPANION","COMPANION_ENEMY",45
33,2,507,0,"MISS","PLAYER","PLAYER_ENEMY",45
33,2,507,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",45
33,2,507,1,"MISS","PLAYER","PLAYER_ENEMY",45
33,2,507,1,"NERF","PLAYER","PLAYER_ENEMY",46
33,2,507,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",46
33,2,507,2,"MISS","PLAYER","PLAYER_ENEMY",46
33,2,507,3,"HIT_KILL","COMPANION","COMPANION_ENEMY",46
33,2,507,3,"MISS","PLAYER","PLAYER_ENEMY",46
33,2,525,4,"HIT_KILL","PLAYER","PLAYER_ENEMY",47
33,2,525,4,"MISS","PLAYER","PLAYER_ENEMY",47
33,2,525,5,"HIT_KILL","PLAYER","PLAYER_ENEMY",47
33,2,530,5,"MISS","PLAYER","PLAYER_ENEMY",47
33,2,530,6,"HIT_KILL","PLAYER","PLAYER_ENEMY",48
33,2,560,6,"MISS","PLAYER","PLAYER_ENEMY",48
33,2,566,6,"MISS","PLAYER","PLAYER_ENEMY",48
33,2,572,7,"HIT_KILL","PLAYER","PLAYER_ENEMY",49
33,2,579,7,"MISS","PLAYER","PLAYER_ENEMY",49
33,2,586,7,"MISS","PLAYER","PLAYER_ENEMY",49
33,2,586,7,"HIT","COMPANION","COMPANION_ENEMY",50
33,2,586,8,"HIT_KILL","PLAYER","PLAYER_ENEMY",50
33,2,594,9,"HIT_KILL","PLAYER","PLAYER_ENEMY",50
33,2,594,9,"HIT","COMPANION","COMPANION_ENEMY",50
33,2,594,9,"MISS","PLAYER","PLAYER_ENEMY",51
33,2,594,10,"HIT_KILL","PLAYER","PLAYER_ENEMY",51
33,2,594,11,"HIT_KILL","COMPANION","COMPANION_ENEMY",51
33,2,594,11,"MISS","COMPANION","COMPANION_ENEMY",51
33,2,605,11,"MISS","COMPANION","COMPANION_ENEMY",52
33,2,616,11,"BUFF","COMPANION","PLAYER_ENEMY",52
33,2,616,11,"MISS","PLAYER","PLAYER_ENEMY",52
33,2,616,11,"HIT","COMPANION","COMPANION_ENEMY",52
33,2,616,11,"MISS","COMPANION","COMPANION_ENEMY",53
33,2,616,11,"HIT","PLAYER","PLAYER_ENEMY",53
33,2,693,11,"HIT","COMPANION","COMPANION_ENEMY",53
33,2,693,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",53
33,2,693,2,"HIT_KILL","COMPANION","COMPANION_ENEMY",53
33,2,693,2,"MISS","PLAYER","PLAYER_ENEMY",53
33,2,693,2,"HIT","COMPANION","COMPANION_ENEMY",53
33,2,699,2,"MISS","PLAYER","PLAYER_ENEMY",55
33,2,711,2,"HIT","COMPANION","COMPANION_ENEMY",55
33,2,711,0,"MISS","COMPANION","COMPANION_ENEMY",55
33,2,711,0,"MISS","PLAYER","PLAYER_ENEMY",56
33,2,711,0,"HIT","COMPANION","COMPANION_ENEMY",56
33,2,711,0,"MISS","PLAYER","PLAYER_ENEMY",56
33,2,711,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",56
33,2,711,1,"HIT","PLAYER","PLAYER_ENEMY",57
33,2,711,1,"HIT","COMPANION","COMPANION_ENEMY",57
33,2,711,1,"HIT","PLAYER","PLAYER_ENEMY",57
33,2,711,1,"MISS","PLAYER","PLAYER_ENEMY",58
33,2,711,1,"HIT","COMPANION","COMPANION_ENEMY",58
33,2,711,1,"HIT","PLAYER","PLAYER_ENEMY",58
33,2,711,1,"MISS","PLAYER","PLAYER_ENEMY",58
33,2,717,0,"MISS","PLAYER","PLAYER_ENEMY",58
33,2,717,0,"HIT","PLAYER","PLAYER_ENEMY",58
33,2,717,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",59
33,2,717,1,"MISS","COMPANION","COMPANION_ENEMY",59
33,2,717,1,"MISS","PLAYER","PLAYER_ENEMY",59
33,2,717,1,"HIT","PLAYER","PLAYER_ENEMY",59
33,2,717,1,"MISS","PLAYER","PLAYER_ENEMY",59
33,2,717,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",60
33,2,717,2,"HIT","COMPANION","COMPANION_ENEMY",60
33,2,717,2,"HIT","COMPANION","COMPANION_ENEMY",60
33,2,717,2,"HIT","COMPANION","COMPANION_ENEMY",60
33,2,717,2,"MISS","PLAYER","PLAYER_ENEMY",60
33,2,729,3,"HIT_KILL","COMPANION","COMPANION_ENEMY",61
33,2,759,3,"HIT","PLAYER","PLAYER_ENEMY",61
33,2,759,3,"NERF","PLAYER","COMPANION_ENEMY",61
33,2,759,3,"MISS","PLAYER","PLAYER_ENEMY",61
33,2,777,3,"HIT","PLAYER","PLAYER_ENEMY",61
33,2,777,3,"HIT","COMPANION","COMPANION_ENEMY",62
33,2,777,3,"MISS","PLAYER","PLAYER_ENEMY",62
33,2,777,3,"HIT","COMPANION","COMPANION_ENEMY",62
33,2,777,4,"HIT_KILL","PLAYER","PLAYER_ENEMY",62
33,2,777,5,"HIT_KILL","COMPANION","COMPANION_ENEMY",63
33,2,777,5,"HIT","COMPANION","COMPANION_ENEMY",64
33,2,777,5,"HIT","PLAYER","PLAYER_ENEMY",64
33,2,827,5,"MISS","PLAYER","PLAYER_ENEMY",64
33,2,827,5,"HIT","PLAYER","PLAYER_ENEMY",64
33,2,827,6,"HIT_KILL","COMPANION","COMPANION_ENEMY",65
33,2,845,7,"HIT_KILL","PLAYER","PLAYER_ENEMY",65
33,2,845,7,"MISS","PLAYER","PLAYER_ENEMY",66
33,2,845,7,"HIT","COMPANION","COMPANION_ENEMY",66
33,2,866,7,"MISS","PLAYER","PLAYER_ENEMY",67
33,2,936,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",67
33,2,936,1,"HIT","PLAYER","PLAYER_ENEMY",67
33,2,936,1,"MISS","COMPANION","COMPANION_ENEMY",67
33,2,936,1,"MISS","PLAYER","PLAYER_ENEMY",67
33,2,936,1,"MISS","PLAYER","PLAYER_ENEMY",68
33,2,936,1,"HIT","COMPANION","COMPANION_ENEMY",68
33,2,936,1,"BUFF","COMPANION","PLAYER_ENEMY",68
33,2,936,1,"HIT","COMPANION","COMPANION_ENEMY",68
33,2,939,0,"MISS","COMPANION","COMPANION_ENEMY",69
33,2,939,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",69
33,2,939,1,"MISS","PLAYER","PLAYER_ENEMY",70
33,2,939,1,"HIT","COMPANION","COMPANION_ENEMY",70
33,2,939,1,"MISS","PLAYER","PLAYER_ENEMY",70
33,2,939,1,"HIT","PLAYER","PLAYER_ENEMY",70
33,2,940,1,"HIT","COMPANION","COMPANION_ENEMY",71
33,2,940,1,"HIT","PLAYER","PLAYER_ENEMY",71
33,2,942,0,"MISS","PLAYER","PLAYER_ENEMY",71
33,2,942,0,"MISS","PLAYER","PLAYER_ENEMY",72
33,2,942,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",72
33,2,942,1,"MISS","COMPANION","COMPANION_ENEMY",72
33,2,942,1,"MISS","PLAYER","PLAYER_ENEMY",72
33,2,942,1,"HIT","PLAYER","PLAYER_ENEMY",72
33,2,942,1,"MISS","PLAYER","PLAYER_ENEMY",73
33,2,942,1,"HIT","COMPANION","COMPANION_ENEMY",73
33,2,942,1,"HIT","PLAYER","PLAYER_ENEMY",73
33,2,942,1,"MISS","PLAYER","PLAYER_ENEMY",73
33,2,942,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",73
33,2,954,2,"MISS","PLAYER","PLAYER_ENEMY",74
33,2,954,2,"HIT","PLAYER","PLAYER_ENEMY",74
33,2,954,2,"HIT","COMPANION","COMPANION_ENEMY",74
33,2,954,2,"HIT","COMPANION","COMPANION_ENEMY",74
33,2,954,3,"HIT_KILL","PLAYER","PLAYER_ENEMY",74
33,2,954,3,"MISS","COMPANION","COMPANION_ENEMY",75
33,2,954,3,"MISS","PLAYER","PLAYER_ENEMY",75
33,2,954,3,"HIT","COMPANION","COMPANION_ENEMY",75
33,2,954,3,"SEC_ATTACK","PLAYER","PLAYER_ENEMY",75
33,2,954,3,"HIT","PLAYER","PLAYER_ENEMY",75
33,2,954,3,"MISS","PLAYER","PLAYER_ENEMY",75
33,2,975,3,"HIT","PLAYER","PLAYER_ENEMY",75
33,2,984,4,"HIT_KILL","COMPANION","COMPANION_ENEMY",75
33,2,1024,4,"HIT","COMPANION","COMPANION_ENEMY",76
33,2,1024,4,"MISS","PLAYER","PLAYER_ENEMY",76
33,2,1024,4,"HIT","COMPANION","COMPANION_ENEMY",77
33,2,1048,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",77
33,2,1048,1,"BUFF","COMPANION","PLAYER_ENEMY",78
33,2,1054,1,"HIT","COMPANION","COMPANION_ENEMY",79
33,2,1054,1,"NERF","PLAYER","PLAYER_ENEMY",79
33,2,1054,1,"MISS","COMPANION","COMPANION_ENEMY",79
33,2,1054,1,"MISS","PLAYER","PLAYER_ENEMY",79
33,2,1054,0,"HIT","PLAYER","PLAYER_ENEMY",80
33,2,1054,0,"HIT","COMPANION","COMPANION_ENEMY",80
33,2,1054,0,"MISS","PLAYER","PLAYER_ENEMY",80
33,2,1054,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",80
33,2,1054,2,"HIT_KILL","COMPANION","COMPANION_ENEMY",80
33,2,1054,2,"MISS","PLAYER","PLAYER_ENEMY",80
33,2,1054,2,"HIT","PLAYER","PLAYER_ENEMY",81
33,2,1054,2,"MISS","PLAYER","PLAYER_ENEMY",81
33,2,1054,2,"HIT","PLAYER","PLAYER_ENEMY",81
33,2,1054,2,"HIT","COMPANION","COMPANION_ENEMY",81
33,2,1054,2,"MISS","PLAYER","PLAYER_ENEMY",81
33,2,1054,2,"SEC_ATTACK","PLAYER","PLAYER_ENEMY",82
33,2,1054,2,"HIT","PLAYER","PLAYER_ENEMY",82
33,2,1054,2,"HIT","PLAYER","PLAYER_ENEMY",82
33,2,1054,3,"HIT_KILL","PLAYER","PLAYER_ENEMY",82
33,2,1054,3,"HIT","PLAYER","PLAYER_ENEMY",82
33,2,1054,3,"MISS","PLAYER","PLAYER_ENEMY",82
33,2,1054,3,"HIT","PLAYER","PLAYER_ENEMY",82
33,2,1090,3,"MISS","PLAYER","PLAYER_ENEMY",82
33,2,1090,3,"HIT","COMPANION","COMPANION_ENEMY",83
33,2,1090,3,"HIT","PLAYER","PLAYER_ENEMY",83
33,2,1090,3,"MISS","PLAYER","PLAYER_ENEMY",83
33,2,1090,3,"MISS","PLAYER","PLAYER_ENEMY",83
33,2,1090,3,"MISS","COMPANION","COMPANION_ENEMY",83
33,2,1108,4,"HIT_KILL","PLAYER","PLAYER_ENEMY",84
33,2,1108,4,"HIT","PLAYER","PLAYER_ENEMY",84
33,2,1108,4,"MISS","PLAYER","PLAYER_ENEMY",84
33,2,1108,5,"HIT_KILL","COMPANION","COMPANION_ENEMY",84
33,2,1108,5,"HIT","PLAYER","PLAYER_ENEMY",85
33,2,1108,5,"HIT","PLAYER","PLAYER_ENEMY",85
33,2,1108,6,"HIT_KILL","PLAYER","PLAYER_ENEMY",85
