"study_ID","companion_Type","score","combo","event_Type","event_Actuator","event_Receiver","time_Seconds"
11,1,0,0,"HIT","COMPANION","COMPANION_ENEMY",8
11,1,0,0,"HIT","COMPANION","COMPANION_ENEMY",8
11,1,0,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",9
11,1,0,1,"MISS","COMPANION","COMPANION_ENEMY",9
11,1,0,1,"HIT","COMPANION","COMPANION_ENEMY",10
11,1,0,1,"MISS","COMPANION","COMPANION_ENEMY",10
11,1,6,1,"HIT","COMPANION","COMPANION_ENEMY",10
11,1,6,0,"MISS","PLAYER","PLAYER_ENEMY",11
11,1,6,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",11
11,1,6,1,"MISS","PLAYER","PLAYER_ENEMY",11
11,1,6,1,"MISS","PLAYER","PLAYER_ENEMY",12
11,1,12,1,"MISS","PLAYER","PLAYER_ENEMY",13
11,1,12,1,"MISS","COMPANION","COMPANION_ENEMY",13
11,1,12,0,"HIT","PLAYER","PLAYER_ENEMY",13
11,1,12,0,"MISS","PLAYER","PLAYER_ENEMY",13
11,1,12,0,"HIT","PLAYER","PLAYER_ENEMY",14
11,1,12,0,"MISS","PLAYER","PLAYER_ENEMY",14
11,1,12,0,"MISS","PLAYER","PLAYER_ENEMY",14
11,1,12,0,"MISS","PLAYER","PLAYER_ENEMY",15
11,1,12,0,"NERF","COMPANION","COMPANION_ENEMY",15
11,1,12,0,"MISS","COMPANION","COMPANION_ENEMY",16
11,1,12,0,"HIT","PLAYER","PLAYER_ENEMY",16
11,1,12,0,"HIT","PLAYER","PLAYER_ENEMY",16
11,1,12,0,"HIT","PLAYER","PLAYER_ENEMY",17
11,1,12,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",17
11,1,12,1,"MISS","PLAYER","PLAYER_ENEMY",18
11,1,12,1,"MISS","PLAYER","PLAYER_ENEMY",19
11,1,12,1,"HIT","PLAYER","PLAYER_ENEMY",19
11,1,8,0,"DEATH","PLAYER_ENEMY","PLAYER",19
11,1,8,0,"MISS","PLAYER","PLAYER_ENEMY",19
11,1,8,0,"HIT","PLAYER","PLAYER_ENEMY",19
11,1,8,0,"MISS","PLAYER","PLAYER_ENEMY",20
11,1,8,0,"HIT","COMPANION","COMPANION_ENEMY",20
11,1,8,0,"MISS","PLAYER","PLAYER_ENEMY",20
11,1,8,0,"HIT","COMPANION","COMPANION_ENEMY",21
11,1,8,0,"HIT_KILL","PLAYER","PLAYER_ENEMY",21
11,1,8,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",22
11,1,8,1,"MISS","PLAYER","PLAYER_ENEMY",22
11,1,8,1,"MISS","COMPANION","COMPANION_ENEMY",22
11,1,12,1,"HIT","PLAYER","PLAYER_ENEMY",22
11,1,14,1,"MISS","PLAYER","PLAYER_ENEMY",23
11,1,14,1,"HIT","PLAYER","PLAYER_ENEMY",23
11,1,14,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",23
11,1,26,2,"HIT","COMPANION","COMPANION_ENEMY",24
11,1,26,3,"HIT_KILL","PLAYER","PLAYER_ENEMY",24
11,1,26,3,"MISS","COMPANION","COMPANION_ENEMY",24
11,1,26,3,"HIT","PLAYER","PLAYER_ENEMY",24
11,1,26,3,"MISS","PLAYER","PLAYER_ENEMY",25
11,1,26,3,"HIT","COMPANION","COMPANION_ENEMY",25
11,1,44,3,"MISS","COMPANION","COMPANION_ENEMY",25
11,1,44,3,"MISS","PLAYER","PLAYER_ENEMY",25
11,1,44,4,"HIT_KILL","COMPANION","COMPANION_ENEMY",25
11,1,68,4,"MISS","PLAYER","PLAYER_ENEMY",26
11,1,68,4,"MISS","COMPANION","COMPANION_ENEMY",26
11,1,68,4,"HIT","COMPANION","COMPANION_ENEMY",27
11,1,68,4,"HIT","PLAYER","PLAYER_ENEMY",27
11,1,92,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",28
11,1,92,1,"HIT","COMPANION","COMPANION_ENEMY",28
11,1,92,1,"HIT","PLAYER","PLAYER_ENEMY",29
11,1,92,2,"HIT_KILL","COMPANION","COMPANION_ENEMY",29
11,1,92,2,"MISS","PLAYER","PLAYER_ENEMY",29
11,1,98,2,"MISS","COMPANION","COMPANION_ENEMY",29
11,1,100,2,"HIT","PLAYER","PLAYER_ENEMY",29
11,1,104,3,"HIT_KILL","PLAYER","PLAYER_ENEMY",30
11,1,104,3,"HIT","PLAYER","PLAYER_ENEMY",30
11,1,104,3,"MISS","PLAYER","PLAYER_ENEMY",30
11,1,104,3,"NERF","COMPANION","COMPANION_ENEMY",30
11,1,104,3,"MISS","PLAYER","PLAYER_ENEMY",30
11,1,104,3,"HIT","PLAYER","PLAYER_ENEMY",30
11,1,116,3,"HIT","PLAYER","PLAYER_ENEMY",30
11,1,122,3,"MISS","COMPANION","COMPANION_ENEMY",31
11,1,122,3,"MISS","PLAYER","PLAYER_ENEMY",31
11,1,122,3,"MISS","PLAYER","PLAYER_ENEMY",31
11,1,140,3,"MISS","COMPANION","COMPANION_ENEMY",31
11,1,140,3,"HIT","COMPANION","COMPANION_ENEMY",31
11,1,140,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",32
11,1,140,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",33
11,1,140,2,"MISS","COMPANION","COMPANION_ENEMY",33
11,1,158,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",35
11,1,158,1,"HIT","PLAYER","PLAYER_ENEMY",35
11,1,158,1,"MISS","PLAYER","PLAYER_ENEMY",35
11,1,158,1,"MISS","COMPANION","COMPANION_ENEMY",36
11,1,158,1,"HIT","PLAYER","PLAYER_ENEMY",36
11,1,158,1,"HIT","PLAYER","PLAYER_ENEMY",36
11,1,158,1,"MISS","PLAYER","PLAYER_ENEMY",36
