"study_ID","companion_Type","score","combo","event_Type","event_Actuator","event_Receiver","time_Seconds"
58,2,0,0,"MISS","PLAYER","PLAYER_ENEMY",6
58,2,0,0,"HIT","PLAYER","PLAYER_ENEMY",6
58,2,0,0,"MISS","PLAYER","PLAYER_ENEMY",6
58,2,0,0,"HIT","PLAYER","PLAYER_ENEMY",7
58,2,0,0,"HIT","COMPANION","COMPANION_ENEMY",7
58,2,0,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",7
58,2,0,1,"HIT","COMPANION","COMPANION_ENEMY",8
58,2,6,0,"MISS","PLAYER","PLAYER_ENEMY",9
58,2,6,0,"MISS","COMPANION","COMPANION_ENEMY",9
58,2,6,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",10
58,2,6,1,"HIT","PLAYER","PLAYER_ENEMY",11
58,2,6,1,"MISS","PLAYER","PLAYER_ENEMY",11
58,2,6,1,"MISS","COMPANION","COMPANION_ENEMY",11
58,2,6,1,"HIT","COMPANION","COMPANION_ENEMY",11
58,2,12,1,"MISS","PLAYER","PLAYER_ENEMY",12
58,2,12,0,"HIT","PLAYER","PLAYER_ENEMY",12
58,2,12,0,"BUFF","COMPANION","PLAYER_ENEMY",12
58,2,12,0,"MISS","COMPANION","COMPANION_ENEMY",12
58,2,12,0,"MISS","PLAYER","PLAYER_ENEMY",12
58,2,12,0,"HIT","COMPANION","COMPANION_ENEMY",12
58,2,12,0,"MISS","PLAYER","PLAYER_ENEMY",13
58,2,12,0,"MISS","COMPANION","COMPANION_ENEMY",13
58,2,12,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",13
58,2,12,1,"HIT","COMPANION","COMPANION_ENEMY",13
58,2,12,1,"MISS","PLAYER","PLAYER_ENEMY",13
58,2,12,1,"HIT","COMPANION","COMPANION_ENEMY",13
58,2,12,1,"MISS","PLAYER","PLAYER_ENEMY",14
58,2,12,1,"MISS","COMPANION","COMPANION_ENEMY",14
58,2,12,1,"HIT","PLAYER","PLAYER_ENEMY",14
58,2,12,1,"MISS","PLAYER","PLAYER_ENEMY",14
58,2,12,2,"HIT_KILL","COMPANION","COMPANION_ENEMY",14
58,2,24,3,"HIT_KILL","COMPANION","COMPANION_ENEMY",15
58,2,24,3,"HIT","PLAYER","PLAYER_ENEMY",15
58,2,24,3,"MISS","PLAYER","PLAYER_ENEMY",15
58,2,24,3,"HIT","PLAYER","PLAYER_ENEMY",15
58,2,24,3,"MISS","PLAYER","PLAYER_ENEMY",16
58,2,24,4,"HIT_KILL","PLAYER","PLAYER_ENEMY",16
58,2,48,4,"HIT","COMPANION","COMPANION_ENEMY",16
58,2,112,4,"HIT","COMPANION","COMPANION_ENEMY",17
58,2,112,4,"MISS","PLAYER","PLAYER_ENEMY",17
58,2,112,4,"BUFF","PLAYER","COMPANION_ENEMY",17
58,2,112,5,"HIT_KILL","COMPANION","COMPANION_ENEMY",17
58,2,112,5,"MISS","PLAYER","PLAYER_ENEMY",18
58,2,112,5,"MISS","PLAYER","PLAYER_ENEMY",18
58,2,142,5,"HIT","COMPANION","COMPANION_ENEMY",19
58,2,142,5,"MISS","COMPANION","COMPANION_ENEMY",19
58,2,142,5,"HIT","PLAYER","PLAYER_ENEMY",19
58,2,142,0,"HIT","PLAYER","PLAYER_ENEMY",20
58,2,142,0,"HIT","COMPANION","COMPANION_ENEMY",20
58,2,142,0,"HIT","PLAYER","PLAYER_ENEMY",20
58,2,142,0,"HIT","COMPANION","COMPANION_ENEMY",21
58,2,142,0,"MISS","PLAYER","PLAYER_ENEMY",21
58,2,142,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",21
58,2,142,1,"MISS","PLAYER","PLAYER_ENEMY",21
58,2,142,2,"HIT_KILL","COMPANION","COMPANION_ENEMY",21
58,2,142,2,"MISS","PLAYER","PLAYER_ENEMY",21
58,2,142,2,"HIT","PLAYER","PLAYER_ENEMY",22
58,2,142,2,"MISS","COMPANION","COMPANION_ENEMY",22
58,2,142,2,"MISS","PLAYER","PLAYER_ENEMY",22
58,2,162,2,"HIT","COMPANION","COMPANION_ENEMY",22
