"study_ID","companion_Type","score","combo","event_Type","event_Actuator","event_Receiver","time_Seconds"
20,1,0,0,"HIT","COMPANION","COMPANION_ENEMY",6
20,1,0,0,"HIT","PLAYER","PLAYER_ENEMY",6
20,1,0,0,"HIT","PLAYER","PLAYER_ENEMY",7
20,1,0,0,"HIT","COMPANION","COMPANION_ENEMY",7
20,1,0,0,"DEATH","PLAYER_ENEMY","PLAYER",8
20,1,0,0,"HIT_KILL","COMPANION","COMPANION_ENEMY",8
20,1,0,0,"HIT_KILL","PLAYER","PLAYER_ENEMY",8
20,1,0,0,"MISS","COMPANION","COMPANION_ENEMY",9
20,1,0,0,"MISS","PLAYER","PLAYER_ENEMY",10
20,1,0,0,"MISS","COMPANION","COMPANION_ENEMY",10
20,1,0,0,"HIT","PLAYER","PLAYER_ENEMY",10
20,1,0,0,"MISS","PLAYER","PLAYER_ENEMY",10
20,1,0,0,"HIT","PLAYER","PLAYER_ENEMY",10
20,1,0,0,"MISS","PLAYER","PLAYER_ENEMY",11
20,1,0,0,"NERF","COMPANION","COMPANION_ENEMY",11
20,1,0,0,"MISS","PLAYER","PLAYER_ENEMY",11
20,1,0,0,"SEC_ATTACK","PLAYER","PLAYER_ENEMY",11
20,1,0,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",11
20,1,0,1,"HIT","PLAYER","PLAYER_ENEMY",11
20,1,0,1,"HIT","PLAYER","PLAYER_ENEMY",12
20,1,0,1,"MISS","COMPANION","COMPANION_ENEMY",12
20,1,0,1,"MISS","PLAYER","PLAYER_ENEMY",12
20,1,0,1,"MISS","COMPANION","COMPANION_ENEMY",13
20,1,0,1,"HIT","PLAYER","PLAYER_ENEMY",13
20,1,0,0,"DEATH","PLAYER_ENEMY","PLAYER",13
20,1,0,0,"MISS","PLAYER","PLAYER_ENEMY",13
20,1,0,0,"HIT","PLAYER","PLAYER_ENEMY",13
20,1,0,0,"HIT","COMPANION","COMPANION_ENEMY",13
20,1,0,0,"HIT_KILL","PLAYER","PLAYER_ENEMY",14
20,1,0,0,"HIT","PLAYER","PLAYER_ENEMY",14
20,1,0,0,"HIT_KILL","COMPANION","COMPANION_ENEMY",14
