"study_ID","companion_Type","score","combo","event_Type","event_Actuator","event_Receiver","time_Seconds"
18,2,0,0,"HIT","COMPANION","COMPANION_ENEMY",9
18,2,0,0,"HIT","COMPANION","COMPANION_ENEMY",10
18,2,0,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",10
18,2,0,1,"BUFF","COMPANION","PLAYER_ENEMY",11
18,2,0,1,"HIT","PLAYER","PLAYER_ENEMY",11
18,2,0,1,"HIT","COMPANION","COMPANION_ENEMY",11
18,2,5,1,"HIT","PLAYER","PLAYER_ENEMY",11
18,2,6,1,"HIT","COMPANION","COMPANION_ENEMY",12
18,2,6,0,"HIT","PLAYER","PLAYER_ENEMY",12
18,2,6,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",13
18,2,6,1,"HIT","PLAYER","PLAYER_ENEMY",14
18,2,6,1,"HIT","PLAYER","PLAYER_ENEMY",14
18,2,6,1,"HIT","COMPANION","COMPANION_ENEMY",14
18,2,6,1,"MISS","COMPANION","COMPANION_ENEMY",14
18,2,12,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",14
18,2,12,2,"MISS","COMPANION","COMPANION_ENEMY",15
18,2,12,2,"HIT","COMPANION","COMPANION_ENEMY",15
18,2,12,2,"MISS","PLAYER","PLAYER_ENEMY",15
18,2,12,3,"HIT_KILL","PLAYER","PLAYER_ENEMY",15
18,2,12,4,"HIT_KILL","COMPANION","COMPANION_ENEMY",15
18,2,92,4,"BUFF","PLAYER","PLAYER_ENEMY",16
18,2,116,4,"HIT","COMPANION","COMPANION_ENEMY",17
18,2,116,4,"MISS","PLAYER","PLAYER_ENEMY",17
18,2,116,0,"MISS","COMPANION","COMPANION_ENEMY",17
18,2,116,0,"HIT","COMPANION","COMPANION_ENEMY",18
18,2,116,0,"HIT","PLAYER","PLAYER_ENEMY",18
18,2,116,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",18
18,2,116,1,"MISS","PLAYER","PLAYER_ENEMY",19
18,2,116,1,"HIT","PLAYER","PLAYER_ENEMY",19
18,2,116,1,"HIT","PLAYER","PLAYER_ENEMY",19
18,2,116,1,"HIT","PLAYER","PLAYER_ENEMY",19
18,2,116,1,"HIT","PLAYER","PLAYER_ENEMY",19
18,2,116,1,"HIT","PLAYER","PLAYER_ENEMY",20
18,2,116,1,"HIT","PLAYER","PLAYER_ENEMY",20
18,2,116,1,"HIT","PLAYER","PLAYER_ENEMY",20
18,2,122,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",20
18,2,122,2,"MISS","COMPANION","COMPANION_ENEMY",20
18,2,122,2,"HIT","COMPANION","COMPANION_ENEMY",20
18,2,122,2,"HIT","PLAYER","PLAYER_ENEMY",21
18,2,122,2,"HIT","PLAYER","PLAYER_ENEMY",21
18,2,122,2,"HIT","COMPANION","COMPANION_ENEMY",21
18,2,122,2,"BUFF","COMPANION","PLAYER_ENEMY",21
18,2,122,2,"HIT","PLAYER","PLAYER_ENEMY",21
18,2,122,2,"HIT","PLAYER","PLAYER_ENEMY",21
18,2,122,2,"HIT","PLAYER","PLAYER_ENEMY",21
18,2,122,2,"HIT","COMPANION","COMPANION_ENEMY",21
18,2,122,2,"HIT","PLAYER","PLAYER_ENEMY",21
18,2,122,2,"HIT","PLAYER","PLAYER_ENEMY",21
18,2,152,2,"HIT","PLAYER","PLAYER_ENEMY",22
18,2,152,2,"HIT","PLAYER","PLAYER_ENEMY",22
18,2,152,3,"HIT_KILL","COMPANION","COMPANION_ENEMY",22
18,2,152,3,"HIT","PLAYER","PLAYER_ENEMY",22
18,2,152,3,"HIT","PLAYER","PLAYER_ENEMY",23
18,2,152,4,"HIT_KILL","PLAYER","PLAYER_ENEMY",23
18,2,176,4,"HIT","PLAYER","PLAYER_ENEMY",24
18,2,176,4,"HIT","COMPANION","COMPANION_ENEMY",24
18,2,176,4,"HIT","PLAYER","PLAYER_ENEMY",24
18,2,176,4,"HIT","COMPANION","COMPANION_ENEMY",25
18,2,176,5,"HIT_KILL","PLAYER","PLAYER_ENEMY",25
18,2,251,6,"HIT_KILL","COMPANION","COMPANION_ENEMY",25
18,2,251,6,"HIT","PLAYER","PLAYER_ENEMY",26
18,2,251,6,"MISS","COMPANION","COMPANION_ENEMY",26
18,2,251,6,"HIT","PLAYER","PLAYER_ENEMY",26
18,2,341,6,"HIT","PLAYER","PLAYER_ENEMY",26
18,2,341,6,"MISS","COMPANION","COMPANION_ENEMY",26
18,2,341,6,"HIT","COMPANION","COMPANION_ENEMY",26
18,2,377,6,"HIT","PLAYER","PLAYER_ENEMY",27
18,2,377,6,"HIT","PLAYER","PLAYER_ENEMY",27
18,2,377,6,"MISS","COMPANION","COMPANION_ENEMY",27
18,2,377,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",27
18,2,377,1,"HIT","PLAYER","PLAYER_ENEMY",27
18,2,377,1,"HIT","PLAYER","PLAYER_ENEMY",28
18,2,377,1,"HIT","PLAYER","PLAYER_ENEMY",28
18,2,377,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",28
18,2,389,2,"BUFF","PLAYER","PLAYER_ENEMY",28
18,2,389,2,"HIT","PLAYER","PLAYER_ENEMY",29
18,2,409,2,"HIT","COMPANION","COMPANION_ENEMY",29
18,2,409,2,"HIT","PLAYER","PLAYER_ENEMY",29
18,2,409,2,"MISS","COMPANION","COMPANION_ENEMY",30
18,2,409,2,"HIT","PLAYER","PLAYER_ENEMY",30
18,2,409,2,"HIT","PLAYER","PLAYER_ENEMY",30
18,2,409,2,"HIT","PLAYER","PLAYER_ENEMY",30
18,2,409,0,"HIT","COMPANION","COMPANION_ENEMY",30
18,2,409,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",30
18,2,409,1,"HIT","PLAYER","PLAYER_ENEMY",31
18,2,409,2,"HIT_KILL","COMPANION","COMPANION_ENEMY",31
