"study_ID","companion_Type","score","combo","event_Type","event_Actuator","event_Receiver","time_Seconds"
2,2,0,0,"HIT","COMPANION","COMPANION_ENEMY",6
2,2,0,0,"HIT","COMPANION","COMPANION_ENEMY",7
2,2,0,0,"HIT","PLAYER","PLAYER_ENEMY",7
2,2,0,0,"HIT","PLAYER","PLAYER_ENEMY",8
2,2,0,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",8
2,2,0,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",8
2,2,24,2,"HIT","PLAYER","PLAYER_ENEMY",10
2,2,24,2,"HIT","COMPANION","COMPANION_ENEMY",10
2,2,24,0,"BUFF","COMPANION","PLAYER_ENEMY",10
2,2,24,0,"HIT","PLAYER","PLAYER_ENEMY",10
2,2,24,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",11
2,2,24,1,"HIT","COMPANION","COMPANION_ENEMY",11
2,2,24,1,"MISS","COMPANION","COMPANION_ENEMY",11
2,2,24,1,"MISS","PLAYER","PLAYER_ENEMY",11
2,2,24,1,"HIT","COMPANION","COMPANION_ENEMY",11
2,2,24,1,"MISS","COMPANION","COMPANION_ENEMY",12
2,2,24,1,"HIT","COMPANION","COMPANION_ENEMY",12
2,2,30,2,"HIT_KILL","COMPANION","COMPANION_ENEMY",12
2,2,30,2,"MISS","COMPANION","COMPANION_ENEMY",12
2,2,30,2,"HIT","PLAYER","PLAYER_ENEMY",12
2,2,30,2,"HIT","PLAYER","PLAYER_ENEMY",13
2,2,30,2,"HIT","PLAYER","PLAYER_ENEMY",13
2,2,30,3,"HIT_KILL","PLAYER","PLAYER_ENEMY",14
2,2,48,3,"HIT","COMPANION","COMPANION_ENEMY",14
2,2,48,3,"HIT","COMPANION","COMPANION_ENEMY",15
2,2,48,3,"MISS","PLAYER","PLAYER_ENEMY",15
2,2,78,3,"HIT","PLAYER","PLAYER_ENEMY",15
2,2,78,4,"HIT_KILL","COMPANION","COMPANION_ENEMY",15
2,2,78,4,"MISS","PLAYER","PLAYER_ENEMY",15
2,2,78,4,"MISS","PLAYER","PLAYER_ENEMY",16
2,2,78,4,"HIT","PLAYER","PLAYER_ENEMY",16
2,2,78,4,"MISS","PLAYER","PLAYER_ENEMY",16
2,2,78,4,"MISS","COMPANION","COMPANION_ENEMY",16
2,2,78,5,"HIT_KILL","COMPANION","COMPANION_ENEMY",17
2,2,78,5,"HIT","PLAYER","PLAYER_ENEMY",17
2,2,108,6,"HIT_KILL","PLAYER","PLAYER_ENEMY",17
2,2,144,6,"MISS","COMPANION","COMPANION_ENEMY",19
2,2,150,6,"MISS","PLAYER","PLAYER_ENEMY",19
2,2,204,6,"HIT","COMPANION","COMPANION_ENEMY",19
2,2,204,0,"HIT","PLAYER","PLAYER_ENEMY",19
2,2,204,0,"HIT","PLAYER","PLAYER_ENEMY",19
2,2,204,0,"HIT","COMPANION","COMPANION_ENEMY",20
2,2,204,0,"MISS","PLAYER","PLAYER_ENEMY",20
2,2,204,0,"MISS","COMPANION","COMPANION_ENEMY",20
2,2,204,0,"BUFF","COMPANION","PLAYER_ENEMY",20
2,2,204,0,"HIT","PLAYER","PLAYER_ENEMY",20
2,2,204,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",20
2,2,204,1,"MISS","PLAYER","PLAYER_ENEMY",21
2,2,204,1,"HIT","COMPANION","COMPANION_ENEMY",21
2,2,204,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",21
2,2,204,2,"MISS","COMPANION","COMPANION_ENEMY",21
2,2,204,2,"SEC_ATTACK","COMPANION","COMPANION_ENEMY",21
2,2,204,2,"HIT","COMPANION","COMPANION_ENEMY",22
2,2,204,3,"HIT_KILL","COMPANION","COMPANION_ENEMY",22
2,2,204,3,"HIT","COMPANION","COMPANION_ENEMY",22
2,2,222,3,"MISS","COMPANION","COMPANION_ENEMY",22
2,2,222,3,"MISS","PLAYER","PLAYER_ENEMY",22
2,2,240,3,"HIT","COMPANION","COMPANION_ENEMY",23
2,2,240,3,"HIT","PLAYER","PLAYER_ENEMY",23
2,2,258,4,"HIT_KILL","PLAYER","PLAYER_ENEMY",23
2,2,258,5,"HIT_KILL","COMPANION","COMPANION_ENEMY",23
2,2,258,5,"MISS","PLAYER","PLAYER_ENEMY",24
2,2,338,5,"HIT","COMPANION","COMPANION_ENEMY",25
2,2,338,5,"HIT","PLAYER","PLAYER_ENEMY",25
2,2,338,0,"MISS","COMPANION","COMPANION_ENEMY",25
2,2,338,0,"HIT","PLAYER","PLAYER_ENEMY",26
2,2,338,0,"MISS","PLAYER","PLAYER_ENEMY",26
2,2,338,0,"HIT","COMPANION","COMPANION_ENEMY",26
2,2,338,0,"HIT","COMPANION","COMPANION_ENEMY",27
2,2,328,0,"DEATH","PLAYER_ENEMY","PLAYER",27
2,2,328,0,"HIT","COMPANION","COMPANION_ENEMY",27
2,2,328,0,"HIT_KILL","COMPANION","COMPANION_ENEMY",27
2,2,328,0,"MISS","PLAYER","PLAYER_ENEMY",28
2,2,328,0,"MISS","PLAYER","PLAYER_ENEMY",28
2,2,328,0,"MISS","COMPANION","COMPANION_ENEMY",28
2,2,328,0,"MISS","PLAYER","PLAYER_ENEMY",29
2,2,328,0,"HIT","PLAYER","PLAYER_ENEMY",29
2,2,328,0,"HIT_KILL","COMPANION","COMPANION_ENEMY",29
2,2,328,0,"BUFF","COMPANION","PLAYER_ENEMY",30
2,2,328,0,"HIT","PLAYER","PLAYER_ENEMY",30
2,2,328,0,"HIT","PLAYER","PLAYER_ENEMY",30
2,2,328,0,"HIT","COMPANION","COMPANION_ENEMY",30
2,2,328,0,"MISS","PLAYER","PLAYER_ENEMY",30
2,2,334,0,"HIT","PLAYER","PLAYER_ENEMY",30
2,2,334,0,"HIT","PLAYER","PLAYER_ENEMY",30
2,2,334,0,"HIT","PLAYER","PLAYER_ENEMY",31
2,2,334,0,"MISS","PLAYER","PLAYER_ENEMY",31
2,2,334,0,"HIT","COMPANION","COMPANION_ENEMY",31
2,2,334,0,"HIT","PLAYER","PLAYER_ENEMY",31
2,2,334,0,"HIT","PLAYER","PLAYER_ENEMY",31
2,2,334,0,"MISS","PLAYER","PLAYER_ENEMY",31
2,2,334,0,"HIT","PLAYER","PLAYER_ENEMY",31
2,2,334,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",31
2,2,334,1,"HIT","PLAYER","PLAYER_ENEMY",32
2,2,334,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",33
2,2,346,3,"HIT_KILL","PLAYER","PLAYER_ENEMY",33
2,2,346,3,"MISS","COMPANION","COMPANION_ENEMY",33
2,2,346,3,"MISS","COMPANION","COMPANION_ENEMY",34
2,2,346,3,"HIT","PLAYER","PLAYER_ENEMY",34
2,2,391,4,"HIT_KILL","PLAYER","PLAYER_ENEMY",34
2,2,451,4,"HIT","PLAYER","PLAYER_ENEMY",36
2,2,511,0,"HIT","PLAYER","PLAYER_ENEMY",36
2,2,511,0,"HIT","PLAYER","PLAYER_ENEMY",37
2,2,511,0,"HIT","COMPANION","COMPANION_ENEMY",37
2,2,511,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",37
2,2,511,1,"MISS","PLAYER","PLAYER_ENEMY",37
2,2,511,1,"HIT","COMPANION","COMPANION_ENEMY",37
2,2,511,1,"HIT","COMPANION","COMPANION_ENEMY",38
2,2,511,1,"HIT","COMPANION","COMPANION_ENEMY",38
2,2,511,1,"MISS","PLAYER","PLAYER_ENEMY",39
