"study_ID","companion_Type","score","combo","event_Type","event_Actuator","event_Receiver","time_Seconds"
30,3,0,0,"HIT","COMPANION","COMPANION_ENEMY",8
30,3,0,0,"NERF","COMPANION","PLAYER_ENEMY",8
30,3,0,0,"HIT","COMPANION","COMPANION_ENEMY",9
30,3,0,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",10
30,3,0,1,"HIT","PLAYER","PLAYER_ENEMY",10
30,3,6,1,"HIT","COMPANION","COMPANION_ENEMY",12
30,3,6,1,"BUFF","PLAYER","PLAYER_ENEMY",12
30,3,6,0,"MISS","PLAYER","PLAYER_ENEMY",13
30,3,6,0,"HIT","COMPANION","COMPANION_ENEMY",13
30,3,6,0,"MISS","PLAYER","PLAYER_ENEMY",13
30,3,6,0,"MISS","COMPANION","COMPANION_ENEMY",13
30,3,6,0,"MISS","PLAYER","PLAYER_ENEMY",14
30,3,6,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",14
30,3,6,1,"MISS","COMPANION","COMPANION_ENEMY",14
30,3,6,1,"MISS","PLAYER","PLAYER_ENEMY",14
30,3,6,1,"HIT","COMPANION","COMPANION_ENEMY",15
30,3,6,1,"HIT","COMPANION","COMPANION_ENEMY",15
30,3,12,1,"MISS","COMPANION","COMPANION_ENEMY",15
30,3,12,1,"HIT","COMPANION","COMPANION_ENEMY",15
30,3,12,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",16
30,3,12,1,"HIT","PLAYER","PLAYER_ENEMY",16
30,3,12,1,"HIT","PLAYER","PLAYER_ENEMY",16
30,3,12,1,"HIT","PLAYER","PLAYER_ENEMY",17
30,3,12,1,"HIT","PLAYER","PLAYER_ENEMY",17
30,3,12,1,"HIT","PLAYER","PLAYER_ENEMY",17
30,3,12,1,"HIT","PLAYER","PLAYER_ENEMY",17
30,3,18,1,"HIT","COMPANION","COMPANION_ENEMY",17
30,3,18,1,"HIT","PLAYER","PLAYER_ENEMY",18
30,3,18,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",18
30,3,18,1,"HIT","PLAYER","PLAYER_ENEMY",18
30,3,18,1,"HIT","PLAYER","PLAYER_ENEMY",18
30,3,18,1,"HIT","PLAYER","PLAYER_ENEMY",18
30,3,18,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",19
30,3,18,2,"NERF","COMPANION","PLAYER_ENEMY",19
30,3,18,2,"HIT","COMPANION","COMPANION_ENEMY",19
30,3,30,3,"HIT_KILL","PLAYER","PLAYER_ENEMY",19
30,3,30,3,"HIT","COMPANION","COMPANION_ENEMY",20
30,3,30,4,"HIT_KILL","PLAYER","PLAYER_ENEMY",20
30,3,30,4,"MISS","COMPANION","COMPANION_ENEMY",20
30,3,62,4,"MISS","PLAYER","PLAYER_ENEMY",20
30,3,70,4,"HIT","PLAYER","PLAYER_ENEMY",20
30,3,70,5,"HIT_KILL","COMPANION","COMPANION_ENEMY",20
30,3,80,5,"HIT","COMPANION","COMPANION_ENEMY",21
30,3,100,5,"HIT","COMPANION","COMPANION_ENEMY",22
30,3,100,6,"HIT_KILL","PLAYER","PLAYER_ENEMY",22
30,3,136,6,"MISS","COMPANION","COMPANION_ENEMY",22
30,3,136,7,"HIT_KILL","COMPANION","COMPANION_ENEMY",22
30,3,157,7,"SEC_ATTACK","PLAYER","PLAYER_ENEMY",23
30,3,199,7,"HIT","PLAYER","PLAYER_ENEMY",24
30,3,199,7,"HIT","PLAYER","PLAYER_ENEMY",24
30,3,199,7,"HIT","PLAYER","PLAYER_ENEMY",24
30,3,199,0,"HIT","COMPANION","COMPANION_ENEMY",24
30,3,199,0,"HIT","COMPANION","COMPANION_ENEMY",25
30,3,199,0,"BUFF","PLAYER","PLAYER_ENEMY",25
30,3,199,0,"MISS","PLAYER","PLAYER_ENEMY",25
30,3,199,0,"MISS","PLAYER","PLAYER_ENEMY",26
30,3,199,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",26
30,3,199,1,"MISS","PLAYER","PLAYER_ENEMY",27
30,3,199,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",27
30,3,199,2,"MISS","COMPANION","COMPANION_ENEMY",27
30,3,211,2,"HIT","COMPANION","COMPANION_ENEMY",28
30,3,223,2,"HIT","COMPANION","COMPANION_ENEMY",28
30,3,223,0,"NERF","COMPANION","PLAYER_ENEMY",29
30,3,223,0,"HIT","PLAYER","PLAYER_ENEMY",29
30,3,223,0,"HIT","COMPANION","COMPANION_ENEMY",29
30,3,223,0,"HIT","PLAYER","PLAYER_ENEMY",29
30,3,223,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",30
30,3,223,1,"MISS","COMPANION","COMPANION_ENEMY",30
30,3,223,1,"HIT","PLAYER","PLAYER_ENEMY",30
30,3,223,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",30
30,3,223,2,"MISS","PLAYER","PLAYER_ENEMY",30
