"study_ID","companion_Type","score","combo","event_Type","event_Actuator","event_Receiver","time_Seconds"
1,1,0,0,"HIT","PLAYER","PLAYER_ENEMY",7
1,1,0,0,"HIT","PLAYER","PLAYER_ENEMY",8
1,1,0,0,"MISS","PLAYER","PLAYER_ENEMY",8
1,1,0,0,"NERF","COMPANION","COMPANION_ENEMY",8
1,1,0,0,"MISS","PLAYER","PLAYER_ENEMY",8
1,1,0,0,"MISS","COMPANION","COMPANION_ENEMY",9
1,1,0,0,"HIT","COMPANION","COMPANION_ENEMY",9
1,1,0,0,"HIT","PLAYER","PLAYER_ENEMY",9
1,1,0,0,"MISS","COMPANION","COMPANION_ENEMY",9
1,1,0,0,"HIT","PLAYER","PLAYER_ENEMY",10
1,1,0,0,"MISS","COMPANION","COMPANION_ENEMY",10
1,1,0,0,"MISS","PLAYER","PLAYER_ENEMY",11
1,1,0,0,"HIT","COMPANION","COMPANION_ENEMY",11
1,1,0,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",11
1,1,0,1,"MISS","COMPANION","COMPANION_ENEMY",11
1,1,0,2,"HIT_KILL","COMPANION","COMPANION_ENEMY",11
1,1,0,2,"MISS","COMPANION","COMPANION_ENEMY",11
1,1,12,3,"HIT_KILL","PLAYER","PLAYER_ENEMY",12
1,1,21,3,"MISS","COMPANION","COMPANION_ENEMY",13
1,1,21,3,"HIT","COMPANION","COMPANION_ENEMY",13
1,1,21,3,"MISS","COMPANION","COMPANION_ENEMY",14
1,1,39,4,"HIT_KILL","COMPANION","COMPANION_ENEMY",14
1,1,39,4,"MISS","PLAYER","PLAYER_ENEMY",15
1,1,39,4,"HIT","PLAYER","PLAYER_ENEMY",15
1,1,39,4,"HIT","COMPANION","COMPANION_ENEMY",15
1,1,39,4,"MISS","COMPANION","COMPANION_ENEMY",16
1,1,51,4,"HIT","PLAYER","PLAYER_ENEMY",16
1,1,51,0,"MISS","PLAYER","PLAYER_ENEMY",16
1,1,51,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",17
1,1,51,2,"HIT_KILL","COMPANION","COMPANION_ENEMY",17
1,1,51,2,"NERF","COMPANION","COMPANION_ENEMY",17
1,1,51,2,"MISS","COMPANION","COMPANION_ENEMY",18
1,1,51,2,"HIT","PLAYER","PLAYER_ENEMY",18
1,1,69,2,"HIT","PLAYER","PLAYER_ENEMY",18
1,1,69,0,"MISS","COMPANION","COMPANION_ENEMY",19
1,1,69,0,"HIT","COMPANION","COMPANION_ENEMY",19
1,1,69,0,"HIT","PLAYER","PLAYER_ENEMY",19
1,1,69,0,"HIT","PLAYER","PLAYER_ENEMY",20
1,1,69,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",20
1,1,69,1,"HIT","COMPANION","COMPANION_ENEMY",20
1,1,69,1,"MISS","COMPANION","COMPANION_ENEMY",20
1,1,69,2,"HIT_KILL","COMPANION","COMPANION_ENEMY",21
1,1,69,2,"MISS","COMPANION","COMPANION_ENEMY",21
1,1,75,3,"HIT_KILL","PLAYER","PLAYER_ENEMY",22
1,1,75,3,"MISS","PLAYER","PLAYER_ENEMY",22
1,1,84,4,"HIT_KILL","PLAYER","PLAYER_ENEMY",22
1,1,108,4,"HIT","COMPANION","COMPANION_ENEMY",24
1,1,132,5,"HIT_KILL","COMPANION","COMPANION_ENEMY",24
1,1,132,5,"MISS","PLAYER","PLAYER_ENEMY",24
1,1,132,5,"SEC_ATTACK","PLAYER","PLAYER_ENEMY",25
1,1,132,5,"MISS","COMPANION","COMPANION_ENEMY",25
1,1,132,5,"HIT","PLAYER","PLAYER_ENEMY",25
1,1,132,5,"HIT","PLAYER","PLAYER_ENEMY",25
1,1,132,5,"HIT","PLAYER","PLAYER_ENEMY",25
1,1,132,5,"MISS","PLAYER","PLAYER_ENEMY",25
1,1,132,5,"MISS","COMPANION","COMPANION_ENEMY",25
1,1,132,5,"HIT","COMPANION","COMPANION_ENEMY",26
1,1,147,0,"HIT","COMPANION","COMPANION_ENEMY",26
1,1,147,0,"HIT","PLAYER","PLAYER_ENEMY",27
1,1,147,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",27
1,1,147,1,"MISS","PLAYER","PLAYER_ENEMY",27
1,1,147,1,"NERF","COMPANION","COMPANION_ENEMY",27
1,1,147,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",28
1,1,147,2,"MISS","COMPANION","COMPANION_ENEMY",28
1,1,147,2,"HIT","COMPANION","COMPANION_ENEMY",28
1,1,127,0,"DEATH","PLAYER_ENEMY","PLAYER",28
1,1,127,0,"HIT","COMPANION","COMPANION_ENEMY",28
1,1,127,0,"MISS","COMPANION","COMPANION_ENEMY",28
1,1,127,0,"HIT","PLAYER","PLAYER_ENEMY",28
1,1,127,0,"HIT_KILL","COMPANION","COMPANION_ENEMY",29
1,1,127,0,"HIT","PLAYER","PLAYER_ENEMY",29
1,1,127,0,"HIT_KILL","PLAYER","PLAYER_ENEMY",30
1,1,127,0,"HIT_KILL","PLAYER","PLAYER_ENEMY",30
1,1,127,0,"HIT_KILL","COMPANION","COMPANION_ENEMY",31
1,1,127,0,"HIT","PLAYER","PLAYER_ENEMY",31
1,1,140,0,"MISS","PLAYER","PLAYER_ENEMY",32
1,1,140,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",33
1,1,140,1,"MISS","COMPANION","COMPANION_ENEMY",33
1,1,140,1,"HIT","PLAYER","PLAYER_ENEMY",34
