"study_ID","companion_Type","score","combo","event_Type","event_Actuator","event_Receiver","time_Seconds"
49,1,0,0,"HIT","COMPANION","COMPANION_ENEMY",6
49,1,0,0,"HIT","COMPANION","COMPANION_ENEMY",7
49,1,0,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",7
49,1,0,1,"HIT","PLAYER","PLAYER_ENEMY",8
49,1,0,1,"HIT","PLAYER","PLAYER_ENEMY",8
49,1,0,1,"MISS","PLAYER","PLAYER_ENEMY",9
49,1,6,1,"HIT","PLAYER","PLAYER_ENEMY",9
49,1,6,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",9
49,1,6,1,"HIT","COMPANION","COMPANION_ENEMY",9
49,1,6,1,"HIT","PLAYER","PLAYER_ENEMY",10
49,1,6,1,"HIT","COMPANION","COMPANION_ENEMY",10
49,1,6,1,"NERF","COMPANION","COMPANION_ENEMY",10
49,1,6,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",10
49,1,6,3,"HIT_KILL","COMPANION","COMPANION_ENEMY",11
49,1,24,3,"MISS","PLAYER","PLAYER_ENEMY",11
49,1,24,3,"MISS","COMPANION","COMPANION_ENEMY",11
49,1,24,3,"MISS","COMPANION","COMPANION_ENEMY",12
49,1,60,3,"MISS","PLAYER","PLAYER_ENEMY",12
49,1,60,0,"HIT","PLAYER","PLAYER_ENEMY",13
49,1,60,0,"HIT","COMPANION","COMPANION_ENEMY",13
49,1,60,0,"HIT","PLAYER","PLAYER_ENEMY",13
49,1,60,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",14
49,1,60,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",14
49,1,60,2,"MISS","PLAYER","PLAYER_ENEMY",14
49,1,60,2,"MISS","COMPANION","COMPANION_ENEMY",15
49,1,60,2,"HIT","PLAYER","PLAYER_ENEMY",15
49,1,78,2,"HIT","PLAYER","PLAYER_ENEMY",15
49,1,78,2,"MISS","COMPANION","COMPANION_ENEMY",15
49,1,78,2,"HIT","COMPANION","COMPANION_ENEMY",15
49,1,78,2,"MISS","PLAYER","PLAYER_ENEMY",15
49,1,78,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",16
49,1,78,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",16
49,1,78,2,"HIT","PLAYER","PLAYER_ENEMY",17
49,1,78,2,"MISS","COMPANION","COMPANION_ENEMY",17
49,1,96,2,"HIT","COMPANION","COMPANION_ENEMY",18
49,1,96,0,"HIT","PLAYER","PLAYER_ENEMY",18
49,1,96,0,"MISS","COMPANION","COMPANION_ENEMY",18
49,1,96,0,"MISS","PLAYER","PLAYER_ENEMY",18
49,1,96,0,"HIT","COMPANION","COMPANION_ENEMY",18
49,1,96,0,"MISS","PLAYER","PLAYER_ENEMY",19
49,1,96,0,"BUFF","PLAYER","PLAYER_ENEMY",19
49,1,96,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",19
49,1,96,1,"MISS","COMPANION","COMPANION_ENEMY",20
49,1,102,1,"MISS","PLAYER","PLAYER_ENEMY",21
49,1,102,1,"HIT","COMPANION","COMPANION_ENEMY",21
49,1,102,0,"MISS","PLAYER","PLAYER_ENEMY",21
49,1,102,0,"HIT","COMPANION","COMPANION_ENEMY",21
49,1,102,0,"HIT","COMPANION","COMPANION_ENEMY",22
49,1,102,0,"MISS","COMPANION","COMPANION_ENEMY",23
49,1,102,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",23
49,1,102,1,"MISS","COMPANION","COMPANION_ENEMY",24
49,1,102,1,"HIT","PLAYER","PLAYER_ENEMY",24
49,1,102,1,"HIT","PLAYER","PLAYER_ENEMY",24
49,1,102,1,"HIT","COMPANION","COMPANION_ENEMY",25
49,1,108,1,"HIT","PLAYER","PLAYER_ENEMY",25
49,1,108,1,"HIT","PLAYER","PLAYER_ENEMY",25
49,1,108,0,"HIT","PLAYER","PLAYER_ENEMY",25
49,1,108,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",26
49,1,108,1,"MISS","PLAYER","PLAYER_ENEMY",27
49,1,108,2,"HIT_KILL","COMPANION","COMPANION_ENEMY",27
49,1,108,2,"HIT","PLAYER","PLAYER_ENEMY",27
49,1,108,2,"MISS","PLAYER","PLAYER_ENEMY",27
49,1,108,2,"MISS","COMPANION","COMPANION_ENEMY",27
49,1,108,3,"HIT_KILL","PLAYER","PLAYER_ENEMY",27
49,1,114,3,"MISS","PLAYER","PLAYER_ENEMY",28
49,1,144,3,"MISS","COMPANION","COMPANION_ENEMY",28
49,1,144,4,"HIT_KILL","PLAYER","PLAYER_ENEMY",28
49,1,184,4,"MISS","COMPANION","COMPANION_ENEMY",29
49,1,184,4,"HIT","PLAYER","PLAYER_ENEMY",29
49,1,184,4,"HIT","PLAYER","PLAYER_ENEMY",30
49,1,224,0,"MISS","COMPANION","COMPANION_ENEMY",31
