"study_ID","companion_Type","score","combo","event_Type","event_Actuator","event_Receiver","time_Seconds"
14,0,0,0,"HIT","COMPANION","COMPANION_ENEMY",8
14,0,0,0,"HIT","COMPANION","COMPANION_ENEMY",8
14,0,0,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",8
14,0,0,1,"MISS","PLAYER","PLAYER_ENEMY",9
14,0,0,1,"HIT","PLAYER","PLAYER_ENEMY",9
14,0,0,1,"MISS","COMPANION","COMPANION_ENEMY",9
14,0,0,1,"MISS","PLAYER","PLAYER_ENEMY",9
14,0,0,1,"HIT","COMPANION","COMPANION_ENEMY",10
14,0,0,1,"HIT","PLAYER","PLAYER_ENEMY",10
14,0,6,1,"MISS","PLAYER","PLAYER_ENEMY",10
14,0,6,1,"MISS","COMPANION","COMPANION_ENEMY",10
14,0,6,1,"HIT","COMPANION","COMPANION_ENEMY",10
14,0,6,0,"BUFF","COMPANION","COMPANION_ENEMY",10
14,0,6,0,"MISS","PLAYER","PLAYER_ENEMY",10
14,0,6,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",10
14,0,6,1,"MISS","PLAYER","PLAYER_ENEMY",11
14,0,6,2,"HIT_KILL","COMPANION","COMPANION_ENEMY",11
14,0,6,2,"MISS","PLAYER","PLAYER_ENEMY",11
14,0,6,2,"MISS","PLAYER","PLAYER_ENEMY",12
14,0,18,2,"MISS","PLAYER","PLAYER_ENEMY",12
14,0,30,2,"HIT","COMPANION","COMPANION_ENEMY",13
14,0,30,2,"MISS","COMPANION","COMPANION_ENEMY",13
14,0,30,0,"HIT","COMPANION","COMPANION_ENEMY",13
14,0,30,0,"MISS","PLAYER","PLAYER_ENEMY",13
14,0,30,0,"HIT","COMPANION","COMPANION_ENEMY",14
14,0,30,0,"HIT","PLAYER","PLAYER_ENEMY",14
14,0,30,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",14
14,0,30,1,"MISS","PLAYER","PLAYER_ENEMY",14
14,0,30,1,"HIT","PLAYER","PLAYER_ENEMY",14
14,0,30,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",15
14,0,30,2,"MISS","PLAYER","PLAYER_ENEMY",15
14,0,30,2,"MISS","COMPANION","COMPANION_ENEMY",15
14,0,50,2,"HIT","PLAYER","PLAYER_ENEMY",16
14,0,50,2,"HIT","COMPANION","COMPANION_ENEMY",16
14,0,50,2,"MISS","PLAYER","PLAYER_ENEMY",16
14,0,50,2,"HIT","PLAYER","PLAYER_ENEMY",16
14,0,50,2,"MISS","PLAYER","PLAYER_ENEMY",17
14,0,62,3,"HIT_KILL","PLAYER","PLAYER_ENEMY",17
14,0,62,3,"HIT","COMPANION","COMPANION_ENEMY",17
14,0,62,3,"MISS","PLAYER","PLAYER_ENEMY",17
14,0,62,3,"HIT","COMPANION","COMPANION_ENEMY",17
14,0,62,3,"MISS","PLAYER","PLAYER_ENEMY",18
14,0,62,3,"HIT","PLAYER","PLAYER_ENEMY",18
14,0,62,3,"HIT","COMPANION","COMPANION_ENEMY",18
14,0,62,3,"MISS","PLAYER","PLAYER_ENEMY",18
14,0,62,3,"HIT","PLAYER","PLAYER_ENEMY",18
14,0,80,3,"HIT","COMPANION","COMPANION_ENEMY",18
14,0,80,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",19
14,0,80,2,"HIT_KILL","COMPANION","COMPANION_ENEMY",19
14,0,80,2,"MISS","COMPANION","COMPANION_ENEMY",19
14,0,80,2,"HIT","PLAYER","PLAYER_ENEMY",20
14,0,80,2,"BUFF","COMPANION","COMPANION_ENEMY",20
14,0,80,2,"MISS","PLAYER","PLAYER_ENEMY",20
14,0,80,3,"HIT_KILL","COMPANION","COMPANION_ENEMY",20
14,0,128,3,"HIT","PLAYER","PLAYER_ENEMY",21
14,0,128,4,"HIT_KILL","PLAYER","PLAYER_ENEMY",21
14,0,128,4,"HIT","COMPANION","COMPANION_ENEMY",21
14,0,152,4,"HIT","COMPANION","COMPANION_ENEMY",22
14,0,152,4,"MISS","PLAYER","PLAYER_ENEMY",22
