"study_ID","companion_Type","score","combo","event_Type","event_Actuator","event_Receiver","time_Seconds"
9,2,0,0,"HIT","COMPANION","COMPANION_ENEMY",7
9,2,0,0,"HIT","COMPANION","COMPANION_ENEMY",8
9,2,0,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",8
9,2,0,1,"MISS","COMPANION","COMPANION_ENEMY",9
9,2,0,1,"HIT","PLAYER","PLAYER_ENEMY",9
9,2,0,1,"HIT","COMPANION","COMPANION_ENEMY",9
9,2,0,1,"HIT","PLAYER","PLAYER_ENEMY",10
9,2,6,1,"BUFF","COMPANION","PLAYER_ENEMY",10
9,2,6,1,"HIT","COMPANION","COMPANION_ENEMY",10
9,2,6,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",10
9,2,6,1,"HIT","COMPANION","COMPANION_ENEMY",12
9,2,6,1,"MISS","COMPANION","COMPANION_ENEMY",12
9,2,12,1,"HIT","COMPANION","COMPANION_ENEMY",12
9,2,12,1,"HIT_KILL","COMPANION","COMPANION_ENEMY",13
9,2,12,1,"HIT","PLAYER","PLAYER_ENEMY",14
9,2,12,1,"HIT","PLAYER","PLAYER_ENEMY",14
9,2,12,1,"HIT","PLAYER","PLAYER_ENEMY",14
9,2,12,1,"MISS","PLAYER","PLAYER_ENEMY",15
9,2,12,1,"MISS","COMPANION","COMPANION_ENEMY",15
9,2,18,2,"HIT_KILL","PLAYER","PLAYER_ENEMY",15
9,2,18,2,"MISS","PLAYER","PLAYER_ENEMY",15
9,2,18,3,"HIT_KILL","PLAYER","PLAYER_ENEMY",16
9,2,18,3,"HIT","PLAYER","PLAYER_ENEMY",16
9,2,48,3,"HIT","PLAYER","PLAYER_ENEMY",17
9,2,48,3,"MISS","COMPANION","COMPANION_ENEMY",17
9,2,48,3,"HIT","PLAYER","PLAYER_ENEMY",17
9,2,78,3,"MISS","PLAYER","PLAYER_ENEMY",17
9,2,78,1,"HIT_KILL","PLAYER","PLAYER_ENEMY",18
9,2,78,1,"HIT","COMPANION","COMPANION_ENEMY",18
9,2,78,1,"HIT","PLAYER","PLAYER_ENEMY",19
9,2,78,1,"HIT","COMPANION","COMPANION_ENEMY",19
9,2,78,1,"MISS","COMPANION","COMPANION_ENEMY",20
9,2,84,1,"HIT","PLAYER","PLAYER_ENEMY",20
9,2,88,2,"HIT_KILL","COMPANION","COMPANION_ENEMY",20
9,2,88,2,"BUFF","COMPANION","PLAYER_ENEMY",20
9,2,88,2,"MISS","COMPANION","COMPANION_ENEMY",20
9,2,88,2,"MISS","COMPANION","COMPANION_ENEMY",21
9,2,88,2,"HIT","PLAYER","PLAYER_ENEMY",21
9,2,88,2,"HIT","COMPANION","COMPANION_ENEMY",21
9,2,100,0,"HIT","COMPANION","COMPANION_ENEMY",22
9,2,100,0,"HIT","PLAYER","PLAYER_ENEMY",22
